claim_id,family_id,child_id,provider_id,program_id,eligibility_id,employee_id,geo_id,enrollment_date,end_date,subsidy_amount,payment_status,attendance_days,enrollment_count,waitlist_count,recertification_count,termination_count,attrition_count,target_enrollment,actual_enrollment,attendance_rate,avg_program_duration_days,compliance_status,referral_count,family_participation_score,case_manager_id,last_updated_timestamp
CLM_000375,FAM_000960,CH_008262,PRV_002988,PGM_00500,ELG_002564,EMP_000519,GEO_0100,2016-09-16,2026-03-19,4509.31,Denied,84,1,4,1,1,2,206,56,82.03,25,Compliant,7,27.91,EMP_000217,2025-11-14 15:16:57.140971
CLM_000376,FAM_002711,CH_001576,PRV_001983,PGM_00188,ELG_003300,EMP_001365,GEO_0178,2022-02-04,2026-04-20,2215.88,Denied,44,1,7,0,0,1,296,8,44.63,217,Pending,4,13.92,EMP_001360,2025-11-14 15:16:57.140971
CLM_000377,FAM_002246,CH_001670,PRV_000759,PGM_00466,ELG_001249,EMP_000888,GEO_0067,2017-06-16,2026-03-09,985.48,Paid,129,1,0,0,0,1,243,52,35.46,161,Non-Compliant,2,36.12,EMP_000674,2025-11-14 15:16:57.140971
CLM_000378,FAM_000021,CH_004241,PRV_001488,PGM_00350,ELG_002478,EMP_001282,GEO_0180,2016-07-27,2026-11-10,4911.77,Denied,93,1,10,2,1,1,109,16,63.24,313,Non-Compliant,4,37.31,EMP_001205,2025-11-14 15:16:57.140971
CLM_000379,FAM_002935,CH_003184,PRV_000308,PGM_00279,ELG_001062,EMP_001224,GEO_0127,2017-03-01,2026-01-26,3796.76,Denied,26,1,1,2,1,2,277,213,61.21,102,Non-Compliant,0,58.37,EMP_000685,2025-11-14 15:16:57.140971
CLM_000380,FAM_001706,CH_009557,PRV_001352,PGM_00090,ELG_002566,EMP_001488,GEO_0055,2016-02-01,2026-09-13,1290.61,Pending,151,1,6,0,2,0,190,6,83.5,267,Compliant,4,71.87,EMP_000234,2025-11-14 15:16:57.140971
CLM_000381,FAM_001482,CH_009164,PRV_001013,PGM_00493,ELG_001029,EMP_000497,GEO_0039,2022-06-24,2026-08-15,1499.1,Paid,1,1,4,1,1,2,118,35,46.39,130,Pending,1,15.46,EMP_001306,2025-11-14 15:16:57.140971
CLM_000382,FAM_002657,CH_001828,PRV_001974,PGM_00419,ELG_002053,EMP_001313,GEO_0174,2020-09-29,2026-02-07,4213.45,Pending,8,1,8,1,2,1,193,215,33.92,259,Non-Compliant,10,13.21,EMP_000347,2025-11-14 15:16:57.140971
CLM_000383,FAM_000080,CH_007308,PRV_001684,PGM_00481,ELG_002680,EMP_000834,GEO_0143,2019-12-08,2026-01-18,1933.27,Denied,53,1,6,2,2,0,227,217,66.28,74,Pending,4,62.15,EMP_000987,2025-11-14 15:16:57.140971
CLM_000384,FAM_002666,CH_000226,PRV_001915,PGM_00405,ELG_001773,EMP_000122,GEO_0148,2021-03-03,2026-07-20,1128.91,Paid,130,1,3,1,1,1,51,206,51.48,169,Non-Compliant,10,58.04,EMP_001335,2025-11-14 15:16:57.140971
CLM_000385,FAM_002556,CH_001072,PRV_001492,PGM_00453,ELG_000143,EMP_000762,GEO_0102,2023-10-25,2026-06-25,3930.91,Pending,160,1,3,3,1,0,286,157,64.52,147,Pending,6,62.93,EMP_000553,2025-11-14 15:16:57.140971
CLM_000386,FAM_001448,CH_000364,PRV_001519,PGM_00082,ELG_002250,EMP_000274,GEO_0124,2020-01-27,2026-04-23,3012.06,Pending,47,1,2,2,2,0,134,243,47.1,48,Pending,4,63.26,EMP_000212,2025-11-14 15:16:57.140971
CLM_000387,FAM_000395,CH_008541,PRV_001848,PGM_00244,ELG_002287,EMP_000732,GEO_0061,2023-05-14,2026-01-31,1481.57,Pending,154,1,5,3,0,2,229,168,88.24,133,Pending,6,22.49,EMP_001376,2025-11-14 15:16:57.140971
CLM_000388,FAM_000530,CH_006724,PRV_000550,PGM_00222,ELG_002019,EMP_000571,GEO_0061,2024-01-30,2026-01-20,467.16,Paid,111,1,4,2,2,0,241,37,39.49,350,Pending,5,28.75,EMP_000478,2025-11-14 15:16:57.140971
CLM_000389,FAM_000790,CH_007800,PRV_000642,PGM_00146,ELG_000388,EMP_000826,GEO_0119,2025-10-30,2026-02-13,17.04,Pending,43,1,2,2,0,2,231,10,26.97,254,Non-Compliant,7,1.74,EMP_000868,2025-11-14 15:16:57.140971
CLM_000390,FAM_002014,CH_007903,PRV_000885,PGM_00158,ELG_002255,EMP_001446,GEO_0181,2022-11-08,2026-03-31,2983.71,Paid,54,1,3,1,0,2,138,239,49.49,173,Non-Compliant,8,35.64,EMP_001350,2025-11-14 15:16:57.140971
CLM_000391,FAM_001978,CH_006723,PRV_000067,PGM_00254,ELG_002179,EMP_001111,GEO_0009,2016-10-25,2026-03-13,4173.57,Paid,149,1,3,2,1,0,112,53,38.74,298,Non-Compliant,0,63.72,EMP_001200,2025-11-14 15:16:57.140971
CLM_000392,FAM_000169,CH_001714,PRV_001015,PGM_00446,ELG_003487,EMP_000414,GEO_0135,2022-02-27,2026-03-01,719.54,Denied,111,1,7,0,1,1,188,155,38.13,111,Pending,3,11.76,EMP_000305,2025-11-14 15:16:57.140971
CLM_000393,FAM_001897,CH_006964,PRV_001272,PGM_00035,ELG_000364,EMP_000487,GEO_0128,2022-01-02,2025-12-12,813.19,Paid,144,1,3,2,0,0,92,221,83.1,240,Compliant,6,1.29,EMP_000432,2025-11-14 15:16:57.140971
CLM_000394,FAM_002960,CH_006998,PRV_002375,PGM_00154,ELG_000907,EMP_000561,GEO_0054,2016-02-10,2026-06-06,2995.48,Pending,142,1,9,3,1,2,224,278,79.7,40,Non-Compliant,7,16.76,EMP_001162,2025-11-14 15:16:57.140971
CLM_000395,FAM_000094,CH_006854,PRV_001237,PGM_00016,ELG_000778,EMP_001195,GEO_0135,2015-12-18,2025-12-09,3453.11,Paid,15,1,1,3,1,0,280,214,71.35,151,Pending,1,53.24,EMP_000933,2025-11-14 15:16:57.140971
CLM_000396,FAM_002644,CH_001663,PRV_002387,PGM_00452,ELG_003883,EMP_001110,GEO_0136,2024-02-22,2026-03-06,3221.85,Denied,40,1,4,0,0,1,47,186,44.92,228,Non-Compliant,9,66.77,EMP_001098,2025-11-14 15:16:57.140971
CLM_000397,FAM_002583,CH_009798,PRV_002787,PGM_00010,ELG_003586,EMP_001350,GEO_0160,2015-12-11,2026-02-06,610.54,Paid,80,1,7,2,1,1,139,51,43.58,343,Pending,9,60.17,EMP_000692,2025-11-14 15:16:57.140971
CLM_000398,FAM_001447,CH_009963,PRV_002541,PGM_00004,ELG_001064,EMP_001433,GEO_0015,2021-02-09,2026-08-14,3583.4,Pending,39,1,8,3,2,0,127,144,26.76,138,Compliant,1,58.9,EMP_001342,2025-11-14 15:16:57.140971
CLM_000399,FAM_002926,CH_006399,PRV_002549,PGM_00183,ELG_002422,EMP_000725,GEO_0196,2016-11-09,2026-05-21,4322.77,Denied,138,1,5,0,1,2,222,255,81.8,48,Compliant,8,19.57,EMP_000688,2025-11-14 15:16:57.140971
CLM_000400,FAM_001351,CH_003174,PRV_002789,PGM_00188,ELG_002637,EMP_001091,GEO_0171,2020-11-05,2026-10-01,4278.48,Paid,128,1,5,3,0,2,235,143,91.23,156,Pending,5,89.49,EMP_000221,2025-11-14 15:16:57.140971
CLM_000401,FAM_000424,CH_001260,PRV_001380,PGM_00098,ELG_002451,EMP_000970,GEO_0036,2017-12-24,2026-03-08,3651.3,Pending,94,1,5,1,1,0,262,216,34.24,119,Pending,1,26.95,EMP_000023,2025-11-14 15:16:57.140971
CLM_000402,FAM_001999,CH_002313,PRV_000548,PGM_00366,ELG_001058,EMP_000506,GEO_0110,2015-12-01,2026-04-29,1144.65,Paid,114,1,0,3,1,1,220,141,87.96,185,Compliant,0,43.59,EMP_000575,2025-11-14 15:16:57.140971
CLM_000403,FAM_002987,CH_001375,PRV_001103,PGM_00292,ELG_002922,EMP_000066,GEO_0139,2016-07-24,2026-09-16,280.75,Paid,177,1,4,3,0,1,113,271,78.7,154,Non-Compliant,3,24.07,EMP_001121,2025-11-14 15:16:57.140971
CLM_000404,FAM_002976,CH_000944,PRV_002910,PGM_00152,ELG_001152,EMP_000238,GEO_0034,2024-12-09,2026-05-28,1641.25,Pending,41,1,6,2,1,1,103,279,68.14,50,Non-Compliant,7,61.33,EMP_000115,2025-11-14 15:16:57.140971
CLM_000405,FAM_002919,CH_000159,PRV_000870,PGM_00479,ELG_003520,EMP_000537,GEO_0127,2016-09-19,2026-04-19,4436.37,Denied,67,1,7,0,0,2,149,173,24.5,123,Pending,3,32.08,EMP_001042,2025-11-14 15:16:57.140971
CLM_000406,FAM_001671,CH_003891,PRV_000930,PGM_00238,ELG_001885,EMP_001062,GEO_0164,2017-06-06,2026-09-12,1447.26,Pending,126,1,0,2,0,2,199,142,96.41,219,Non-Compliant,4,70.42,EMP_000003,2025-11-14 15:16:57.140971
CLM_000407,FAM_001935,CH_003949,PRV_000752,PGM_00128,ELG_002817,EMP_000093,GEO_0026,2023-05-06,2026-06-03,4207.71,Paid,162,1,4,3,1,2,296,15,72.71,193,Compliant,7,10.17,EMP_000299,2025-11-14 15:16:57.140971
CLM_000408,FAM_000637,CH_009634,PRV_001786,PGM_00099,ELG_002741,EMP_000073,GEO_0130,2025-10-25,2025-11-22,1304.11,Denied,155,1,8,0,0,2,233,136,20.28,179,Compliant,10,51.24,EMP_001312,2025-11-14 15:16:57.140971
CLM_000409,FAM_001537,CH_007083,PRV_001884,PGM_00160,ELG_000933,EMP_000350,GEO_0200,2016-09-18,2026-06-06,3011.06,Paid,114,1,9,2,2,2,127,228,56.59,348,Pending,7,66.04,EMP_000394,2025-11-14 15:16:57.140971
CLM_000410,FAM_000557,CH_004765,PRV_001372,PGM_00058,ELG_002553,EMP_000308,GEO_0197,2016-12-14,2026-04-26,2504.93,Denied,136,1,1,0,1,0,134,276,32.95,77,Compliant,0,32.34,EMP_000880,2025-11-14 15:16:57.140971
CLM_000411,FAM_002234,CH_008097,PRV_001976,PGM_00197,ELG_003278,EMP_000907,GEO_0017,2021-08-19,2026-02-23,183.1,Pending,117,1,0,2,2,0,93,46,31.15,205,Non-Compliant,1,19.34,EMP_001499,2025-11-14 15:16:57.140971
CLM_000412,FAM_001762,CH_009026,PRV_000182,PGM_00338,ELG_000286,EMP_000778,GEO_0138,2016-08-26,2026-05-11,1801.92,Pending,93,1,2,2,0,2,90,146,61.18,211,Compliant,5,54.29,EMP_000916,2025-11-14 15:16:57.140971
CLM_000413,FAM_000823,CH_002489,PRV_000815,PGM_00025,ELG_002777,EMP_000604,GEO_0114,2017-06-28,2026-02-17,47.09,Pending,174,1,9,0,1,1,296,216,76.89,65,Compliant,1,12.6,EMP_001288,2025-11-14 15:16:57.140971
CLM_000414,FAM_000078,CH_007012,PRV_001027,PGM_00230,ELG_002231,EMP_000749,GEO_0158,2019-07-16,2026-10-05,3263.04,Paid,166,1,6,3,2,1,76,220,67.22,88,Compliant,5,46.52,EMP_000649,2025-11-14 15:16:57.140971
CLM_000415,FAM_002985,CH_009849,PRV_002781,PGM_00106,ELG_002199,EMP_000370,GEO_0060,2018-04-27,2026-10-29,1994.07,Pending,36,1,1,0,2,2,61,106,77.51,130,Pending,1,96.81,EMP_000803,2025-11-14 15:16:57.140971
CLM_000416,FAM_002596,CH_006253,PRV_000037,PGM_00348,ELG_000288,EMP_000593,GEO_0089,2017-08-21,2026-01-15,1910.21,Paid,143,1,3,3,2,2,69,47,94.08,64,Non-Compliant,1,2.98,EMP_000820,2025-11-14 15:16:57.140971
CLM_000417,FAM_002514,CH_004028,PRV_002121,PGM_00426,ELG_003326,EMP_000264,GEO_0073,2024-12-12,2026-04-06,4422.52,Pending,41,1,6,0,1,2,295,206,88.71,127,Pending,5,60.55,EMP_000501,2025-11-14 15:16:57.140971
CLM_000418,FAM_002677,CH_008579,PRV_001675,PGM_00493,ELG_003061,EMP_000407,GEO_0136,2023-06-10,2026-04-28,4756.96,Paid,87,1,1,0,1,1,206,59,43.3,262,Pending,7,79.41,EMP_000968,2025-11-14 15:16:57.140971
CLM_000419,FAM_002893,CH_000026,PRV_000352,PGM_00330,ELG_001346,EMP_000892,GEO_0130,2021-03-27,2026-02-15,280.33,Paid,172,1,1,2,1,1,54,186,64.58,73,Pending,9,90.78,EMP_000561,2025-11-14 15:16:57.140971
CLM_000420,FAM_001716,CH_007018,PRV_001540,PGM_00055,ELG_000779,EMP_000140,GEO_0105,2022-07-26,2026-10-23,2160.31,Pending,152,1,0,0,0,2,241,291,79.66,359,Compliant,1,8.83,EMP_000764,2025-11-14 15:16:57.140971
CLM_000421,FAM_001633,CH_006756,PRV_000473,PGM_00219,ELG_000180,EMP_000265,GEO_0138,2019-05-19,2025-11-15,3050.05,Pending,109,1,9,1,2,1,157,109,32.59,207,Compliant,3,60.75,EMP_001066,2025-11-14 15:16:57.140971
CLM_000422,FAM_000290,CH_006654,PRV_001912,PGM_00082,ELG_000088,EMP_001187,GEO_0110,2017-10-08,2026-04-06,774.0,Denied,104,1,3,3,0,1,174,277,81.02,360,Non-Compliant,5,61.27,EMP_000389,2025-11-14 15:16:57.140971
CLM_000423,FAM_002330,CH_007361,PRV_000626,PGM_00212,ELG_001502,EMP_001299,GEO_0160,2022-08-18,2026-01-12,2074.6,Pending,120,1,9,2,0,2,13,151,80.77,81,Non-Compliant,7,17.46,EMP_000063,2025-11-14 15:16:57.140971
CLM_000424,FAM_001114,CH_005954,PRV_001424,PGM_00117,ELG_000970,EMP_001430,GEO_0134,2016-06-24,2026-05-23,2749.35,Denied,65,1,6,1,1,2,11,101,86.01,176,Pending,10,68.82,EMP_000570,2025-11-14 15:16:57.140971
CLM_000425,FAM_001862,CH_001945,PRV_000215,PGM_00045,ELG_001743,EMP_000337,GEO_0009,2021-12-18,2026-01-08,3276.29,Pending,149,1,2,1,1,2,258,73,67.96,53,Non-Compliant,8,30.19,EMP_001337,2025-11-14 15:16:57.140971
CLM_000426,FAM_002197,CH_000846,PRV_000661,PGM_00308,ELG_001099,EMP_000365,GEO_0169,2021-08-09,2026-08-31,1517.56,Paid,15,1,3,3,2,1,212,189,53.1,142,Compliant,8,59.1,EMP_000684,2025-11-14 15:16:57.140971
CLM_000427,FAM_001185,CH_009341,PRV_001153,PGM_00261,ELG_002771,EMP_001382,GEO_0170,2016-09-15,2026-07-08,1198.45,Denied,130,1,7,1,1,1,105,215,72.18,111,Compliant,0,19.39,EMP_000819,2025-11-14 15:16:57.140971
CLM_000428,FAM_000348,CH_006771,PRV_001276,PGM_00401,ELG_000585,EMP_000888,GEO_0105,2022-09-10,2026-01-01,1468.2,Denied,136,1,5,3,0,1,62,246,67.1,62,Compliant,2,92.28,EMP_000915,2025-11-14 15:16:57.140971
CLM_000429,FAM_002843,CH_002057,PRV_001515,PGM_00491,ELG_001103,EMP_000959,GEO_0188,2018-11-30,2026-07-10,44.56,Denied,78,1,10,2,1,1,82,87,81.91,22,Non-Compliant,4,44.96,EMP_000350,2025-11-14 15:16:57.140971
CLM_000430,FAM_001052,CH_001782,PRV_002145,PGM_00400,ELG_002909,EMP_000874,GEO_0178,2024-03-21,2026-08-17,3087.3,Paid,35,1,2,1,0,0,168,66,82.74,229,Non-Compliant,0,81.33,EMP_001500,2025-11-14 15:16:57.140971
CLM_000431,FAM_001703,CH_005970,PRV_002632,PGM_00087,ELG_000032,EMP_001280,GEO_0027,2016-03-10,2026-08-07,2613.38,Denied,80,1,1,3,2,2,65,244,86.84,41,Compliant,10,67.66,EMP_000489,2025-11-14 15:16:57.140971
CLM_000432,FAM_002335,CH_008332,PRV_001718,PGM_00236,ELG_003632,EMP_001499,GEO_0081,2021-10-02,2026-08-17,1344.75,Pending,118,1,0,3,1,2,83,15,34.25,194,Non-Compliant,7,18.27,EMP_001260,2025-11-14 15:16:57.140971
CLM_000433,FAM_002537,CH_005140,PRV_001905,PGM_00477,ELG_001442,EMP_000711,GEO_0183,2017-10-25,2026-09-08,3345.51,Pending,123,1,1,0,2,1,23,288,99.53,166,Compliant,1,75.64,EMP_000917,2025-11-14 15:16:57.140971
CLM_000434,FAM_001125,CH_007684,PRV_002743,PGM_00013,ELG_001031,EMP_001002,GEO_0083,2025-02-17,2026-10-29,4128.63,Pending,57,1,5,3,1,2,45,83,81.17,147,Pending,10,25.0,EMP_000162,2025-11-14 15:16:57.140971
CLM_000435,FAM_002075,CH_000040,PRV_002431,PGM_00419,ELG_000465,EMP_001012,GEO_0048,2022-08-26,2026-08-11,704.38,Paid,71,1,3,1,0,1,71,230,63.16,202,Compliant,6,88.63,EMP_000949,2025-11-14 15:16:57.140971
CLM_000436,FAM_001835,CH_002972,PRV_001200,PGM_00055,ELG_003447,EMP_001350,GEO_0064,2025-08-22,2025-11-23,2350.94,Pending,5,1,5,2,1,0,138,181,39.54,301,Non-Compliant,4,21.56,EMP_001264,2025-11-14 15:16:57.140971
CLM_000437,FAM_000966,CH_002068,PRV_002275,PGM_00178,ELG_000578,EMP_001176,GEO_0149,2021-02-01,2026-09-14,4851.48,Pending,43,1,1,3,1,0,299,279,55.96,160,Compliant,4,24.51,EMP_000849,2025-11-14 15:16:57.140971
CLM_000438,FAM_000707,CH_005162,PRV_002361,PGM_00404,ELG_001441,EMP_001139,GEO_0011,2016-08-21,2026-04-14,3832.05,Pending,62,1,10,0,2,1,291,261,58.88,50,Pending,10,47.18,EMP_001264,2025-11-14 15:16:57.140971
CLM_000439,FAM_002606,CH_007427,PRV_000687,PGM_00251,ELG_002254,EMP_000174,GEO_0001,2015-11-17,2026-09-06,1056.14,Paid,47,1,9,0,0,0,13,206,69.48,59,Non-Compliant,0,1.3,EMP_000788,2025-11-14 15:16:57.140971
CLM_000440,FAM_001834,CH_005975,PRV_001167,PGM_00485,ELG_000830,EMP_001195,GEO_0177,2022-08-05,2026-02-04,4781.43,Pending,81,1,7,2,2,0,132,19,89.04,287,Non-Compliant,10,23.89,EMP_001424,2025-11-14 15:16:57.140971
CLM_000441,FAM_000578,CH_008939,PRV_000300,PGM_00500,ELG_001693,EMP_001312,GEO_0060,2024-01-03,2026-05-12,1539.54,Denied,30,1,2,2,2,1,222,281,61.29,336,Pending,2,56.26,EMP_000489,2025-11-14 15:16:57.140971
CLM_000442,FAM_002411,CH_000241,PRV_000262,PGM_00058,ELG_001238,EMP_000767,GEO_0096,2016-08-28,2026-07-16,1442.64,Pending,84,1,9,1,0,2,146,244,76.97,109,Pending,9,70.65,EMP_000035,2025-11-14 15:16:57.140971
CLM_000443,FAM_000188,CH_008491,PRV_002859,PGM_00339,ELG_002637,EMP_000691,GEO_0149,2021-06-04,2026-07-26,2269.22,Paid,43,1,9,3,2,2,32,58,74.87,233,Non-Compliant,9,79.41,EMP_000826,2025-11-14 15:16:57.140971
CLM_000444,FAM_000403,CH_000203,PRV_002738,PGM_00466,ELG_003901,EMP_000501,GEO_0035,2022-12-16,2026-06-30,1910.77,Denied,78,1,2,3,1,0,80,233,69.24,149,Non-Compliant,8,79.88,EMP_000862,2025-11-14 15:16:57.140971
CLM_000445,FAM_002159,CH_002469,PRV_001807,PGM_00435,ELG_000409,EMP_000917,GEO_0134,2022-12-22,2026-10-26,286.33,Paid,45,1,7,0,0,2,280,253,46.22,236,Non-Compliant,1,35.62,EMP_000577,2025-11-14 15:16:57.140971
CLM_000446,FAM_002523,CH_009738,PRV_001219,PGM_00249,ELG_003381,EMP_001017,GEO_0038,2017-06-10,2025-11-19,1359.17,Denied,44,1,9,3,1,0,254,295,72.6,60,Pending,9,31.86,EMP_001360,2025-11-14 15:16:57.140971
CLM_000447,FAM_000553,CH_000775,PRV_002846,PGM_00342,ELG_003791,EMP_000682,GEO_0115,2023-12-24,2025-11-19,756.49,Pending,87,1,9,0,2,0,252,166,82.48,363,Non-Compliant,0,48.77,EMP_000071,2025-11-14 15:16:57.140971
CLM_000448,FAM_002741,CH_003857,PRV_001565,PGM_00443,ELG_003747,EMP_000488,GEO_0056,2021-11-20,2026-05-08,4816.83,Pending,161,1,4,0,1,1,146,185,49.23,97,Pending,4,41.44,EMP_000066,2025-11-14 15:16:57.140971
CLM_000449,FAM_001327,CH_008697,PRV_002606,PGM_00384,ELG_002494,EMP_001261,GEO_0054,2020-02-06,2026-07-31,4268.82,Denied,48,1,4,1,2,1,152,25,39.48,159,Non-Compliant,7,77.76,EMP_000002,2025-11-14 15:16:57.140971
CLM_000450,FAM_000298,CH_004743,PRV_000521,PGM_00192,ELG_000979,EMP_001072,GEO_0153,2021-07-31,2025-11-19,100.24,Paid,25,1,9,3,2,0,109,297,80.66,181,Non-Compliant,9,42.61,EMP_000633,2025-11-14 15:16:57.140971
CLM_000451,FAM_000275,CH_007175,PRV_002265,PGM_00470,ELG_003924,EMP_000362,GEO_0178,2024-02-20,2026-08-29,2559.83,Denied,101,1,0,0,1,2,220,257,90.06,182,Pending,4,43.58,EMP_001127,2025-11-14 15:16:57.140971
CLM_000452,FAM_001922,CH_007830,PRV_001605,PGM_00162,ELG_002701,EMP_000595,GEO_0115,2016-05-27,2026-06-12,3363.71,Denied,144,1,4,2,0,0,95,128,80.75,244,Pending,3,15.21,EMP_000369,2025-11-14 15:16:57.140971
CLM_000453,FAM_002409,CH_006942,PRV_000047,PGM_00486,ELG_001154,EMP_000661,GEO_0095,2020-10-17,2026-03-14,1324.15,Denied,159,1,6,1,2,2,220,264,52.52,181,Non-Compliant,8,93.73,EMP_000540,2025-11-14 15:16:57.140971
CLM_000454,FAM_002737,CH_004245,PRV_000456,PGM_00448,ELG_003209,EMP_000690,GEO_0191,2018-01-24,2026-05-18,2787.51,Paid,139,1,0,0,0,0,99,216,39.7,136,Compliant,1,17.09,EMP_000583,2025-11-14 15:16:57.140971
CLM_000455,FAM_002522,CH_007516,PRV_002944,PGM_00067,ELG_002296,EMP_001225,GEO_0068,2017-07-28,2026-07-19,4671.28,Pending,99,1,5,3,1,1,197,55,62.7,100,Compliant,1,65.73,EMP_000722,2025-11-14 15:16:57.140971
CLM_000456,FAM_000566,CH_002985,PRV_002287,PGM_00382,ELG_002922,EMP_000656,GEO_0046,2017-08-04,2026-02-18,991.58,Paid,70,1,2,2,0,2,152,40,68.64,291,Pending,3,25.76,EMP_000641,2025-11-14 15:16:57.140971
CLM_000457,FAM_000227,CH_007684,PRV_000049,PGM_00343,ELG_000745,EMP_001030,GEO_0088,2023-09-15,2026-04-21,2383.09,Denied,123,1,7,0,2,0,259,39,97.07,237,Pending,10,4.55,EMP_000433,2025-11-14 15:16:57.140971
CLM_000458,FAM_001823,CH_008179,PRV_000427,PGM_00299,ELG_002526,EMP_001349,GEO_0034,2016-12-24,2026-05-05,2549.16,Denied,17,1,6,3,2,0,14,136,40.39,322,Pending,9,2.86,EMP_000641,2025-11-14 15:16:57.140971
CLM_000459,FAM_002787,CH_006539,PRV_002846,PGM_00419,ELG_000588,EMP_000172,GEO_0087,2024-04-02,2026-09-06,2632.22,Denied,69,1,8,1,2,2,12,10,27.94,100,Pending,9,91.3,EMP_000971,2025-11-14 15:16:57.140971
CLM_000460,FAM_000338,CH_003639,PRV_000115,PGM_00116,ELG_003823,EMP_000166,GEO_0062,2019-12-01,2026-06-03,3081.92,Denied,24,1,10,1,2,1,46,32,69.47,211,Non-Compliant,1,7.48,EMP_000001,2025-11-14 15:16:57.140971
CLM_000461,FAM_001842,CH_007502,PRV_002701,PGM_00232,ELG_003796,EMP_000992,GEO_0187,2023-06-16,2025-12-05,2192.31,Pending,83,1,7,0,1,2,264,183,80.27,35,Compliant,3,81.42,EMP_000196,2025-11-14 15:16:57.140971
CLM_000462,FAM_001359,CH_006324,PRV_000258,PGM_00085,ELG_001650,EMP_001198,GEO_0022,2017-09-26,2025-12-02,904.55,Paid,161,1,2,1,2,1,63,57,83.08,151,Pending,1,18.07,EMP_001140,2025-11-14 15:16:57.140971
CLM_000463,FAM_001972,CH_008861,PRV_002444,PGM_00098,ELG_001713,EMP_001306,GEO_0031,2018-06-07,2026-03-26,96.08,Denied,56,1,5,2,0,1,209,290,37.1,11,Compliant,4,17.37,EMP_001374,2025-11-14 15:16:57.140971
CLM_000464,FAM_001329,CH_009012,PRV_000491,PGM_00433,ELG_000655,EMP_000111,GEO_0082,2022-01-14,2026-07-06,2826.61,Denied,35,1,1,1,1,0,41,116,28.06,162,Pending,7,18.44,EMP_000231,2025-11-14 15:16:57.140971
CLM_000465,FAM_001473,CH_009904,PRV_002057,PGM_00042,ELG_003096,EMP_000277,GEO_0028,2021-08-02,2026-01-19,2525.15,Paid,69,1,10,0,2,2,119,48,41.0,259,Compliant,2,25.05,EMP_000906,2025-11-14 15:16:57.140971
CLM_000466,FAM_000431,CH_005923,PRV_001793,PGM_00402,ELG_003793,EMP_000338,GEO_0031,2025-07-12,2026-03-29,2685.27,Denied,36,1,1,2,0,2,165,216,92.41,98,Non-Compliant,8,16.27,EMP_001261,2025-11-14 15:16:57.140971
CLM_000467,FAM_001313,CH_007068,PRV_001970,PGM_00011,ELG_002428,EMP_000671,GEO_0130,2022-06-20,2026-05-07,3738.18,Denied,146,1,0,3,2,0,264,286,34.6,187,Compliant,7,25.05,EMP_000208,2025-11-14 15:16:57.140971
CLM_000468,FAM_000360,CH_004499,PRV_000038,PGM_00092,ELG_002646,EMP_000002,GEO_0112,2020-04-14,2026-09-30,939.43,Pending,144,1,5,2,2,1,74,225,91.83,287,Pending,7,85.22,EMP_000158,2025-11-14 15:16:57.140971
CLM_000469,FAM_000344,CH_001343,PRV_002186,PGM_00008,ELG_002739,EMP_000465,GEO_0109,2023-04-30,2026-10-03,1345.97,Denied,172,1,5,3,1,0,180,209,92.02,41,Non-Compliant,0,36.37,EMP_000221,2025-11-14 15:16:57.140971
CLM_000470,FAM_002480,CH_009022,PRV_002546,PGM_00328,ELG_002151,EMP_001355,GEO_0142,2020-01-24,2026-03-18,1394.54,Pending,71,1,2,3,1,2,288,168,50.57,264,Compliant,5,49.23,EMP_001083,2025-11-14 15:16:57.140971
CLM_000471,FAM_000304,CH_008071,PRV_001867,PGM_00494,ELG_002735,EMP_000500,GEO_0176,2020-10-11,2026-01-11,3994.35,Paid,86,1,10,1,0,0,89,79,91.67,66,Non-Compliant,10,53.15,EMP_000150,2025-11-14 15:16:57.140971
CLM_000472,FAM_001214,CH_000536,PRV_001731,PGM_00122,ELG_002695,EMP_000951,GEO_0146,2020-03-26,2026-05-23,3323.2,Denied,31,1,9,0,2,0,140,217,86.54,349,Non-Compliant,1,66.18,EMP_000747,2025-11-14 15:16:57.140971
CLM_000473,FAM_001624,CH_001101,PRV_002773,PGM_00386,ELG_002646,EMP_000854,GEO_0119,2023-12-01,2026-04-25,3116.63,Pending,154,1,6,2,2,2,44,127,28.95,70,Non-Compliant,7,33.96,EMP_001437,2025-11-14 15:16:57.140971
CLM_000474,FAM_001323,CH_003703,PRV_001466,PGM_00474,ELG_000699,EMP_000610,GEO_0125,2019-01-15,2026-10-25,3857.01,Pending,133,1,9,2,0,2,50,241,70.98,20,Non-Compliant,7,58.81,EMP_000301,2025-11-14 15:16:57.140971
CLM_000475,FAM_000473,CH_007139,PRV_001901,PGM_00485,ELG_003841,EMP_000901,GEO_0130,2020-07-25,2025-11-26,3995.35,Denied,39,1,2,1,0,2,79,168,49.27,171,Pending,1,38.89,EMP_001277,2025-11-14 15:16:57.140971
CLM_000476,FAM_000304,CH_006138,PRV_002617,PGM_00220,ELG_001132,EMP_000487,GEO_0049,2023-10-20,2026-01-09,4777.27,Denied,33,1,2,0,2,2,131,258,85.76,141,Compliant,6,61.55,EMP_000430,2025-11-14 15:16:57.140971
