application_id,family_id,child_id,parent_employer,parent_income,job_type,application_date,application_status,Employer_Name,Income_Range,Job_Title,Employment_Status,Work_Location,Shift_Type,Hours_Per_Week,Start_Date,End_Date,Created_Date
APP_000584,FAM_002077,CH_003919,"Cohen, Medina and Martinez",140691.49,Part-Time,2017-08-12,Rejected,Lester Ltd,25K-50K,"Engineer, drilling",Employed,Jeffstad,Day,23.13,2024-08-26,2026-01-06,2019-10-13
APP_000585,FAM_001835,CH_007794,"Lewis, Smith and Jefferson",143871.75,Part-Time,2017-07-01,Reviewed,Sparks PLC,<25K,Social researcher,Employed,Lake Davidton,Night,34.55,2021-08-18,2026-06-14,2023-09-14
APP_000586,FAM_002102,CH_008753,"Edwards, Perez and Flowers",70575.49,Full-Time,2022-10-13,Submitted,"Rodriguez, Gibson and Hughes",25K-50K,Freight forwarder,Unemployed,Port Savannah,Rotational,42.6,2023-11-03,2026-09-01,2019-03-29
APP_000587,FAM_002338,CH_002400,James-Clark,129562.99,Contract,2022-06-12,Submitted,"Wilson, Green and Thomas",25K-50K,Nutritional therapist,Unemployed,Morenotown,Day,31.41,2016-12-24,2025-12-31,2020-05-27
APP_000588,FAM_001076,CH_002608,Allen LLC,91847.47,Contract,2018-08-12,Rejected,Luna-Frank,>100K,"Research officer, political party",Unemployed,West Teresaport,Rotational,19.19,2025-03-06,2026-04-25,2018-06-19
APP_000589,FAM_001570,CH_001741,"Rocha, Rice and Wright",146737.95,Seasonal,2025-03-20,Approved,Davis Inc,>100K,Higher education careers adviser,Part-Time,South Stevenbury,Day,42.63,2021-12-27,2026-03-06,2023-01-23
APP_000590,FAM_001420,CH_007336,"Chavez, Murray and Valentine",117472.32,Contract,2020-09-05,Submitted,"Allen, Rivas and Wallace",25K-50K,Recruitment consultant,Part-Time,Port Christopher,Night,54.23,2016-07-23,2026-01-09,2022-10-26
APP_000591,FAM_000704,CH_001452,Watkins-Turner,85766.46,Part-Time,2024-11-30,Reviewed,Lloyd PLC,25K-50K,Higher education careers adviser,Unemployed,Lesliebury,Night,13.81,2017-12-19,2026-07-02,2018-06-10
APP_000592,FAM_002357,CH_007765,"Walsh, Wells and Alexander",85956.95,Seasonal,2020-11-23,Approved,Gilbert-Hooper,25K-50K,Bookseller,Part-Time,Lake Melissa,Night,12.93,2020-10-19,2026-10-15,2017-04-19
APP_000593,FAM_002422,CH_002645,King-Ross,80892.52,Contract,2016-02-21,Reviewed,"Cooper, White and Kim",50K-75K,Patent examiner,Part-Time,East Katrina,Day,13.38,2016-05-26,2026-03-30,2022-12-02
APP_000594,FAM_000084,CH_001913,Kennedy-Mullins,37586.23,Full-Time,2018-01-04,Reviewed,Brown LLC,<25K,English as a foreign language teacher,Contract,East Christopherview,Night,41.87,2017-01-16,2026-11-12,2022-07-18
APP_000595,FAM_001217,CH_009703,Taylor PLC,28944.12,Part-Time,2017-08-15,Submitted,James LLC,>100K,Drilling engineer,Employed,North Christopherhaven,Day,40.47,2019-03-25,2026-08-18,2021-10-27
APP_000596,FAM_000867,CH_003111,Davila Inc,56569.95,Part-Time,2019-09-07,Rejected,"Boyd, Smith and Jackson",25K-50K,"Accountant, chartered management",Part-Time,West Jessefort,Flexible,17.33,2017-01-11,2026-08-30,2016-03-07
APP_000597,FAM_001739,CH_000834,Peters-Roberts,47888.32,Seasonal,2023-04-18,Approved,Briggs and Sons,50K-75K,Surgeon,Contract,Port Robertachester,Day,44.17,2020-05-27,2026-08-03,2017-05-31
APP_000598,FAM_002907,CH_005901,Smith-Sutton,28703.42,Seasonal,2022-05-19,Submitted,Wang-Bullock,50K-75K,Theatre director,Contract,Port James,Night,51.47,2017-09-12,2025-12-06,2025-06-04
APP_000599,FAM_001816,CH_009430,Acevedo-Wang,25053.99,Part-Time,2022-10-10,Rejected,Schultz-Richards,50K-75K,Web designer,Unemployed,East Xavierfort,Flexible,21.46,2020-11-28,2026-05-08,2025-03-19
APP_000600,FAM_002278,CH_000149,Turner Group,141153.5,Contract,2025-07-24,Approved,"Gutierrez, Hess and Young",50K-75K,"Nurse, mental health",Contract,Cindyport,Night,52.79,2025-06-03,2026-03-13,2019-05-30
APP_000601,FAM_002975,CH_006635,Harris-Lucas,122482.01,Part-Time,2019-03-16,Reviewed,Cook-Barnes,<25K,Chartered loss adjuster,Employed,North Kristinchester,Day,29.32,2017-08-28,2026-10-03,2024-08-16
APP_000602,FAM_000558,CH_007274,Sanders LLC,114969.95,Part-Time,2024-03-23,Rejected,"Mcgrath, Valencia and Wilson",>100K,Solicitor,Employed,Lake Jeremy,Day,33.19,2022-04-09,2026-08-15,2022-10-25
APP_000603,FAM_000234,CH_005759,Barrett-Bennett,30183.52,Seasonal,2023-09-10,Approved,Nguyen-Little,25K-50K,Minerals surveyor,Unemployed,Hunterbury,Night,59.15,2018-08-20,2026-05-26,2025-07-04
APP_000604,FAM_001623,CH_009322,"Harvey, Davidson and Good",141329.85,Contract,2018-10-30,Rejected,George Ltd,25K-50K,Bonds trader,Part-Time,Dennisborough,Day,29.79,2018-11-16,2026-04-23,2019-07-27
APP_000605,FAM_000343,CH_002311,Harris-Perez,134690.36,Contract,2016-06-20,Submitted,Boyd and Sons,<25K,"Engineer, structural",Contract,North Joemouth,Day,34.93,2021-04-17,2026-05-08,2022-10-22
APP_000606,FAM_001847,CH_005627,George Ltd,41482.04,Seasonal,2016-02-11,Approved,Nelson Ltd,<25K,"Engineer, manufacturing systems",Part-Time,Lake Matthew,Day,54.72,2021-10-30,2026-03-05,2019-06-04
APP_000607,FAM_001323,CH_006431,Martin-Mills,84001.26,Contract,2025-08-21,Approved,Burgess-Lopez,<25K,"Producer, television/film/video",Employed,Garrettton,Day,33.66,2024-05-16,2026-04-24,2015-12-25
APP_000608,FAM_001649,CH_007102,"Lowe, Jensen and Shaw",113272.82,Contract,2023-05-27,Submitted,Johnson and Sons,50K-75K,Sub,Unemployed,East Joseph,Day,33.46,2020-12-16,2026-06-29,2016-09-27
APP_000609,FAM_002651,CH_007193,"Farley, Sullivan and Cole",35002.6,Part-Time,2016-11-20,Rejected,Miller and Sons,50K-75K,Dancer,Part-Time,Sarahborough,Rotational,56.94,2020-02-01,2026-04-02,2025-01-19
APP_000610,FAM_002343,CH_003383,Jacobson-Barrett,23509.01,Contract,2020-01-04,Submitted,Allen and Sons,>100K,Analytical chemist,Part-Time,Port Jennifer,Day,46.17,2024-06-24,2026-10-26,2021-05-15
APP_000611,FAM_002168,CH_004725,Norman-Johnson,89289.51,Seasonal,2024-08-28,Reviewed,Richard-Collins,<25K,Corporate investment banker,Employed,Debrabury,Day,21.9,2017-11-26,2026-03-23,2024-11-21
APP_000612,FAM_001903,CH_009473,Lee-Lopez,31182.52,Part-Time,2021-10-19,Submitted,"Hood, Nguyen and Hopkins",50K-75K,Dance movement psychotherapist,Unemployed,Williamsmouth,Rotational,54.72,2025-09-18,2026-01-09,2016-10-22
APP_000613,FAM_002146,CH_000245,Atkins Ltd,22227.76,Full-Time,2019-06-14,Reviewed,Gardner-Flynn,50K-75K,Art therapist,Employed,Pereztown,Night,53.96,2018-11-18,2025-12-25,2017-05-01
APP_000614,FAM_001719,CH_009863,"Kim, Lamb and Carter",123126.34,Seasonal,2017-07-29,Rejected,Carter-Valencia,>100K,Fast food restaurant manager,Contract,South Katherineshire,Flexible,54.82,2021-08-30,2026-03-20,2016-02-25
APP_000615,FAM_002961,CH_000808,Bishop and Sons,12237.87,Part-Time,2018-09-24,Reviewed,Davis Ltd,>100K,Holiday representative,Employed,Port Ericstad,Night,28.65,2022-06-12,2026-06-15,2017-02-13
APP_000616,FAM_000818,CH_000308,"Davis, Fisher and Roberson",128944.74,Part-Time,2017-12-22,Approved,"Andrews, Brown and Barrera",25K-50K,Petroleum engineer,Unemployed,Simmonsborough,Day,44.68,2023-08-07,2026-01-24,2025-11-13
APP_000617,FAM_001644,CH_004548,Reed Inc,99677.41,Seasonal,2018-04-23,Submitted,Powers-Griffith,>100K,"Civil engineer, contracting",Contract,North Kevinchester,Rotational,10.02,2019-01-20,2026-02-17,2021-08-09
APP_000618,FAM_001801,CH_007250,"Davis, Gibson and Hall",20953.44,Contract,2019-11-13,Reviewed,Jefferson-Gonzalez,50K-75K,Location manager,Unemployed,North Caitlin,Flexible,52.88,2024-12-02,2025-11-29,2020-09-13
APP_000619,FAM_000178,CH_008109,Becker-Nguyen,52012.6,Part-Time,2019-01-27,Rejected,Carroll-Young,>100K,Magazine journalist,Unemployed,Pooleborough,Flexible,35.25,2019-06-10,2025-11-22,2020-04-12
APP_000620,FAM_001863,CH_009653,Russo-Morgan,124653.96,Contract,2022-09-23,Approved,Smith-Green,<25K,Systems developer,Employed,Caitlinton,Day,27.22,2023-10-21,2026-07-13,2023-06-09
APP_000621,FAM_000614,CH_004757,Morris Inc,60946.48,Full-Time,2019-12-22,Reviewed,Phillips-Mcgee,>100K,Exhibition designer,Part-Time,Rogerview,Night,55.75,2023-12-26,2026-10-19,2018-08-06
APP_000622,FAM_001273,CH_001026,"Carter, Hall and Olsen",50250.45,Contract,2023-12-23,Approved,"Scott, Hernandez and Giles",25K-50K,Animator,Contract,Tylerside,Night,37.89,2022-06-29,2026-06-05,2019-03-18
APP_000623,FAM_000483,CH_006465,Moore-Williams,15306.34,Part-Time,2020-07-26,Submitted,"Williams, Barnes and Berry",<25K,Lexicographer,Unemployed,Port Crystal,Day,33.59,2022-02-28,2026-04-02,2020-01-08
APP_000624,FAM_000777,CH_009701,"Dixon, Anderson and Lewis",131897.11,Contract,2024-11-06,Approved,Weaver PLC,<25K,Media buyer,Employed,South Stephaniefort,Rotational,14.96,2016-02-04,2026-07-02,2018-09-26
APP_000625,FAM_002657,CH_006286,"Jones, Henry and Scott",135728.76,Full-Time,2024-06-07,Rejected,"Leonard, Flowers and Jones",>100K,Psychiatrist,Part-Time,Roberthaven,Night,49.77,2017-11-17,2026-07-25,2016-12-03
APP_000626,FAM_000773,CH_007896,"Lin, Phillips and Madden",30062.14,Seasonal,2023-11-16,Submitted,Krueger-Nelson,25K-50K,Biomedical scientist,Unemployed,Kennethbury,Night,38.08,2018-12-24,2026-02-16,2016-12-19
APP_000627,FAM_001234,CH_006754,"Miller, Roberts and Wilson",49021.02,Part-Time,2017-05-03,Submitted,Mendoza Inc,>100K,Corporate treasurer,Part-Time,Port Christopher,Day,30.73,2016-07-06,2026-10-07,2018-11-09
APP_000628,FAM_002715,CH_007433,Mullins Inc,142104.0,Part-Time,2021-12-07,Rejected,Thomas LLC,25K-50K,Neurosurgeon,Part-Time,North Phillipberg,Day,26.06,2020-10-17,2026-06-11,2017-03-14
APP_000629,FAM_001052,CH_008810,"Griffin, Smith and Harris",95960.72,Contract,2018-05-07,Approved,Campbell Ltd,25K-50K,Counsellor,Contract,Jackside,Rotational,37.71,2016-06-16,2026-03-03,2023-08-29
APP_000630,FAM_002658,CH_001974,Clark-Rodriguez,132481.59,Full-Time,2016-01-04,Reviewed,"West, Pearson and Hawkins",25K-50K,Dancer,Employed,Laurenberg,Night,47.32,2024-10-02,2026-07-12,2021-12-31
APP_000631,FAM_001407,CH_007768,"Brewer, Booth and West",143573.84,Full-Time,2016-10-15,Submitted,"Edwards, Morrow and Roberts",>100K,Clinical research associate,Contract,Port Jeffrey,Day,18.45,2018-08-30,2026-05-06,2016-06-06
APP_000632,FAM_000823,CH_007056,Green PLC,126910.86,Part-Time,2020-01-14,Approved,Griffith-Ferrell,50K-75K,"Loss adjuster, chartered",Unemployed,Lake Kathleenborough,Flexible,30.61,2018-02-04,2026-10-18,2018-09-13
APP_000633,FAM_001924,CH_007478,Garcia Inc,86373.27,Seasonal,2017-04-01,Approved,Klein-Mccann,<25K,Consulting civil engineer,Contract,Lake Tammieport,Flexible,59.32,2023-03-25,2026-06-28,2025-03-04
APP_000634,FAM_001692,CH_004149,Jackson-Davenport,129783.05,Full-Time,2018-11-07,Approved,Hickman-Edwards,25K-50K,Armed forces logistics/support/administrative officer,Contract,Higginsstad,Rotational,32.27,2016-06-22,2025-12-18,2015-12-04
APP_000635,FAM_000228,CH_009949,"Wright, Newton and Schmitt",97446.56,Contract,2016-08-25,Reviewed,Wilson LLC,<25K,Building surveyor,Part-Time,East Dianaview,Night,45.99,2020-05-03,2026-10-16,2021-05-14
APP_000636,FAM_001935,CH_009930,Graham and Sons,18339.96,Full-Time,2020-08-16,Approved,Cohen-Andrews,50K-75K,Materials engineer,Unemployed,Valerieton,Flexible,16.34,2024-11-13,2026-03-09,2022-06-11
APP_000637,FAM_001931,CH_007400,Dominguez-Adams,62917.05,Contract,2022-09-28,Rejected,"Nelson, Ryan and Wheeler",25K-50K,Actor,Employed,North Patrick,Night,46.12,2019-08-15,2025-12-08,2017-04-19
APP_000638,FAM_001349,CH_006956,"Taylor, Stuart and Hall",96986.66,Part-Time,2019-12-09,Reviewed,"Henry, Bonilla and Cox",50K-75K,"Designer, graphic",Contract,North Edward,Rotational,43.79,2019-01-25,2026-06-07,2016-01-31
APP_000639,FAM_001312,CH_007189,Mccarthy-Navarro,122277.12,Contract,2016-11-17,Rejected,Dixon Ltd,25K-50K,Prison officer,Employed,West Christopherburgh,Rotational,56.18,2018-07-10,2025-11-26,2025-01-01
APP_000640,FAM_001737,CH_007756,Smith LLC,38065.44,Seasonal,2016-11-27,Approved,Jackson-Schneider,<25K,Printmaker,Part-Time,Kylechester,Flexible,17.85,2022-12-21,2026-10-19,2017-01-29
APP_000641,FAM_000609,CH_007073,Garcia Group,89208.1,Part-Time,2017-07-24,Approved,Andrade Ltd,<25K,Archivist,Part-Time,East Paula,Day,25.38,2016-01-04,2026-03-18,2020-01-01
APP_000642,FAM_000706,CH_008283,Williams-Brown,70066.34,Seasonal,2021-01-07,Approved,Norton PLC,<25K,"Engineer, manufacturing systems",Unemployed,Smithtown,Night,27.23,2016-02-21,2026-06-07,2025-06-21
APP_000643,FAM_002554,CH_001714,"Moran, Copeland and Brown",145294.26,Seasonal,2022-08-15,Approved,Hernandez PLC,50K-75K,Politician's assistant,Unemployed,North Gregory,Night,28.54,2016-05-23,2025-12-07,2017-04-05
APP_000644,FAM_000727,CH_005039,"Warren, Cox and Garcia",11206.83,Seasonal,2025-03-24,Rejected,Carter Group,>100K,Freight forwarder,Contract,South Anthony,Night,10.14,2021-06-09,2026-04-05,2024-05-28
APP_000645,FAM_000856,CH_003129,Fitzgerald-Lloyd,95514.75,Part-Time,2024-12-07,Approved,Davis-Henry,>100K,Accommodation manager,Employed,New Vanessaside,Rotational,48.24,2018-08-20,2026-08-15,2018-02-16
APP_000646,FAM_001950,CH_006449,"Allison, Cooper and Smith",80097.27,Seasonal,2016-12-19,Submitted,"Kennedy, Sullivan and Thomas",50K-75K,Environmental health practitioner,Unemployed,Andrewview,Night,49.24,2019-11-28,2026-02-15,2020-12-24
APP_000647,FAM_001503,CH_007414,"Doyle, Bryan and Dillon",143162.92,Contract,2022-08-08,Rejected,"Martin, Cummings and Gould",25K-50K,"Engineer, electrical",Unemployed,Port Olivia,Night,39.47,2021-01-21,2025-12-30,2017-02-15
APP_000648,FAM_002657,CH_003965,"Rivera, Watson and Peters",139610.42,Seasonal,2021-03-11,Approved,"Hughes, Swanson and Lynn",50K-75K,Electronics engineer,Unemployed,North Taylor,Night,28.04,2022-03-08,2025-11-16,2021-10-12
APP_000649,FAM_000702,CH_007065,Williams and Sons,61364.89,Contract,2018-08-27,Rejected,"Moreno, Jackson and Richardson",>100K,Probation officer,Unemployed,Benjaminchester,Flexible,34.28,2022-08-12,2026-09-16,2016-10-25
APP_000650,FAM_001821,CH_004020,Garcia Ltd,30088.95,Contract,2025-06-14,Approved,Anderson and Sons,50K-75K,Games developer,Contract,Jamieborough,Rotational,22.41,2024-10-27,2026-04-06,2017-01-13
APP_000651,FAM_001946,CH_003178,"Wilson, Braun and Robertson",19810.89,Seasonal,2025-09-30,Submitted,Bailey-Donovan,<25K,Transport planner,Contract,Jefferyhaven,Night,15.23,2015-11-26,2026-03-20,2024-02-10
APP_000652,FAM_002515,CH_003745,"Guerrero, Thomas and Mendoza",21826.14,Seasonal,2024-11-15,Approved,Boyd Inc,50K-75K,Merchant navy officer,Employed,Fordhaven,Day,18.13,2020-08-11,2026-03-07,2019-08-26
APP_000653,FAM_001822,CH_003886,Medina-Ray,42748.53,Full-Time,2025-10-17,Submitted,Miller Group,25K-50K,Records manager,Employed,Hillchester,Rotational,28.62,2023-02-05,2026-08-18,2016-12-04
APP_000654,FAM_001291,CH_004693,"Glover, Wright and Wheeler",124598.05,Full-Time,2023-12-28,Submitted,Hunt Inc,<25K,Health service manager,Contract,Port Susanland,Night,30.9,2023-05-24,2025-11-29,2018-07-21
APP_000655,FAM_002152,CH_001265,"Scott, Perez and Jones",25924.28,Part-Time,2017-07-30,Submitted,Jones Inc,50K-75K,Futures trader,Contract,Lake Sharonmouth,Flexible,10.74,2017-02-08,2026-04-06,2021-11-12
APP_000656,FAM_002114,CH_008852,Bell Inc,148580.2,Seasonal,2018-05-06,Reviewed,"Fischer, Moore and Day",50K-75K,Holiday representative,Unemployed,North Hunterfurt,Flexible,12.11,2020-03-06,2025-11-28,2020-04-03
APP_000657,FAM_001923,CH_009220,"Lopez, Aguirre and Hughes",110419.71,Contract,2023-02-03,Submitted,"Green, Dunn and Le",50K-75K,Computer games developer,Employed,Lake Colleen,Rotational,46.57,2020-02-07,2025-12-10,2017-12-07
APP_000658,FAM_000028,CH_003027,Greene PLC,47146.86,Part-Time,2018-11-05,Rejected,Shelton and Sons,50K-75K,Petroleum engineer,Employed,Ramirezborough,Flexible,42.33,2019-07-03,2026-02-07,2019-03-12
APP_000659,FAM_001775,CH_000391,Munoz-Rivera,12001.79,Part-Time,2018-07-13,Reviewed,Lewis-Stevenson,50K-75K,"Librarian, academic",Unemployed,Patrickfurt,Rotational,30.17,2016-01-24,2025-12-02,2022-07-22
APP_000660,FAM_001153,CH_009946,Smith-Snyder,97011.87,Contract,2023-11-30,Submitted,"Scott, Bradford and Hicks",>100K,"Lighting technician, broadcasting/film/video",Contract,Christopherside,Flexible,17.04,2021-05-03,2026-07-21,2018-11-16
APP_000661,FAM_001273,CH_001201,"Delgado, Jacobs and Hopkins",113081.68,Contract,2018-10-15,Rejected,Hall-Sherman,<25K,Teaching laboratory technician,Unemployed,New Timothy,Rotational,24.29,2018-05-24,2026-07-14,2021-04-13
APP_000662,FAM_002472,CH_004839,Rose-Owens,50847.37,Contract,2024-01-31,Submitted,Weber and Sons,<25K,Paediatric nurse,Part-Time,Youngfort,Rotational,48.47,2020-02-14,2026-06-29,2019-08-05
APP_000663,FAM_000300,CH_004822,Craig-Thomas,12028.76,Contract,2023-04-01,Approved,"Jones, Williams and Rogers",>100K,English as a foreign language teacher,Part-Time,Port Sarastad,Flexible,40.64,2025-01-08,2026-10-18,2021-08-05
APP_000664,FAM_002919,CH_008946,"Pierce, Baker and Olson",116936.06,Full-Time,2016-05-05,Submitted,Roberts-Bennett,<25K,"Surveyor, quantity",Contract,East Natasha,Rotational,50.38,2022-10-03,2026-05-03,2022-08-30
APP_000665,FAM_000952,CH_009872,Bentley-Mathews,20450.78,Contract,2020-08-29,Submitted,"Carter, Gomez and Walters",>100K,Ceramics designer,Contract,East Jennifermouth,Flexible,53.48,2024-09-03,2026-07-04,2025-06-20
APP_000666,FAM_000675,CH_006333,"Jones, George and Higgins",148079.84,Part-Time,2016-07-07,Reviewed,"Long, Stark and Jones",25K-50K,"Engineer, electrical",Employed,Jamesview,Night,57.37,2016-05-14,2025-12-25,2023-11-03
APP_000667,FAM_000221,CH_006119,"Walters, Howard and Holmes",60866.37,Seasonal,2021-08-30,Approved,"Gomez, Sanchez and Mcdowell",>100K,"Engineer, electronics",Employed,Kingberg,Rotational,47.43,2017-02-24,2026-06-03,2019-03-19
APP_000668,FAM_002693,CH_009567,"Barrett, Kelley and Lamb",16224.8,Full-Time,2025-02-07,Reviewed,"Butler, Cunningham and Knight",>100K,"Administrator, local government",Employed,North Victorland,Flexible,56.64,2017-08-16,2026-02-20,2019-05-01
APP_000669,FAM_000553,CH_008611,"Roth, Swanson and Hensley",24728.45,Part-Time,2020-08-22,Submitted,"Parker, Cook and Martinez",50K-75K,Psychiatric nurse,Part-Time,North Aaronside,Flexible,33.14,2022-11-26,2026-04-07,2023-07-21
APP_000670,FAM_002979,CH_007953,Roberts Group,109935.09,Contract,2020-05-11,Reviewed,Moore Inc,50K-75K,"Journalist, newspaper",Unemployed,Garrettton,Flexible,18.23,2023-12-11,2026-04-23,2022-08-13
APP_000671,FAM_000901,CH_001865,Harris Group,39904.15,Contract,2023-02-25,Approved,Knight-Jones,>100K,Pathologist,Employed,Christopherhaven,Day,13.51,2018-12-02,2026-03-31,2015-12-26
APP_000672,FAM_002003,CH_001535,Bowers and Sons,21026.39,Part-Time,2017-02-06,Submitted,Garcia and Sons,>100K,"Programme researcher, broadcasting/film/video",Contract,Lake Laurenstad,Day,49.5,2025-08-25,2026-06-24,2016-10-27
APP_000673,FAM_002909,CH_008329,"King, Haley and Wade",34334.66,Seasonal,2019-10-23,Rejected,"Stephens, Zuniga and Gross",<25K,Forest/woodland manager,Unemployed,East Mackenzie,Day,31.57,2022-06-10,2026-09-29,2023-12-08
APP_000674,FAM_002876,CH_004872,"Wiley, Walter and Reyes",54790.37,Full-Time,2021-05-20,Reviewed,Parker and Sons,>100K,Exercise physiologist,Part-Time,Port Richard,Rotational,37.66,2016-01-08,2026-04-02,2025-01-29
APP_000675,FAM_001316,CH_000893,"Hayden, Leach and Smith",138069.48,Seasonal,2019-02-28,Rejected,Becker-Alexander,25K-50K,Arts administrator,Unemployed,West Joshuaborough,Flexible,25.33,2021-12-06,2026-02-27,2020-05-24
APP_000676,FAM_002623,CH_000014,"Cantrell, Mcclain and Santos",22473.16,Seasonal,2021-06-11,Submitted,Anderson-Page,50K-75K,"Conservation officer, nature",Employed,New Kathleen,Night,36.17,2023-05-12,2026-08-18,2022-01-12
APP_000677,FAM_001519,CH_000372,Miller-Hendricks,131187.87,Full-Time,2021-10-09,Submitted,Davis-Ramos,25K-50K,Public librarian,Part-Time,North Brentborough,Day,41.59,2017-10-03,2026-05-16,2017-07-11
APP_000678,FAM_002150,CH_002064,Shepherd-Morris,36871.65,Part-Time,2022-08-08,Reviewed,Johnson PLC,<25K,Sales executive,Contract,Matthewview,Night,51.15,2023-12-17,2026-04-07,2020-06-07
APP_000679,FAM_001835,CH_007252,"Rios, Palmer and Berger",95367.64,Seasonal,2022-09-02,Reviewed,"Wheeler, Garcia and Brooks",25K-50K,Civil Service fast streamer,Unemployed,South Cheyenneberg,Rotational,19.9,2021-12-09,2026-05-06,2023-11-25
APP_000680,FAM_001608,CH_005175,"Austin, Smith and Silva",81975.62,Part-Time,2018-09-01,Rejected,Gomez LLC,25K-50K,Manufacturing systems engineer,Employed,New Sean,Flexible,40.62,2022-04-13,2026-05-20,2016-07-12
APP_000681,FAM_001875,CH_005041,Figueroa PLC,61725.08,Contract,2020-08-21,Reviewed,"Barr, Simmons and Davis",<25K,Investment analyst,Unemployed,Taylorfort,Night,35.63,2017-11-14,2026-05-05,2024-09-10
APP_000682,FAM_001582,CH_001624,Adams Ltd,130408.26,Full-Time,2022-09-08,Approved,Rice Group,<25K,Theatre director,Unemployed,Port Leslieton,Day,39.02,2023-10-04,2026-06-22,2017-09-04
APP_000683,FAM_000055,CH_008889,Maldonado-Tran,91900.26,Seasonal,2025-04-08,Reviewed,Evans Inc,>100K,Audiological scientist,Contract,Christopherborough,Day,29.23,2019-07-07,2026-03-14,2020-10-28
