campaign_id,event_id,campaign_name,channel,budget,start_date,end_date,success_rate,budget_amount,expenditure_amount,utilization_percent,grant_amount,donations_received,fund_balance,reimbursement_claims,claim_status,payment_date,audit_flag,reporting_period,financial_manager,data_load_timestamp
CMP_000504,EVT_000531,Pre-emptive uniform implementation,Email,449162.88,2019-01-11,2026-06-21,91.83,4574160.47,1676581.39,104.93,1547593.09,217557.19,372197.8,48,Pending,2021-06-22,N,FY2024-Q1,James Brown,2025-11-14 15:16:57.948035
CMP_000505,EVT_000568,Organic demand-driven parallelism,Radio,324273.09,2016-02-17,2026-01-09,42.37,2004486.86,1982744.96,82.96,1404472.87,107754.34,247630.15,3,Approved,2021-05-31,Y,FY2025-Q3,Jeanette Smith,2025-11-14 15:16:57.948035
CMP_000506,EVT_000160,Networked dynamic projection,Social,189342.76,2016-03-31,2025-12-31,63.55,4666243.2,2255803.45,93.13,1717015.24,348966.2,-75807.68,2,Approved,2016-02-19,N,FY2025-Q1,Rick Hunter,2025-11-14 15:16:57.948035
CMP_000507,EVT_001512,Triple-buffered value-added access,Social,107971.71,2017-02-03,2026-09-29,25.68,1484610.8,3685718.15,130.19,1649492.11,441089.42,-46495.41,38,Approved,2018-05-05,N,FY2024-Q1,Adam Baldwin,2025-11-14 15:16:57.948035
CMP_000508,EVT_001011,Expanded foreground process improvement,TV,266595.43,2022-01-21,2025-12-14,90.21,4498665.62,3902475.56,32.3,1252471.19,51061.49,67667.65,17,Pending,2025-05-08,N,FY2024-Q2,Vicki Knox MD,2025-11-14 15:16:57.948035
CMP_000509,EVT_000562,Upgradable real-time Local Area Network,Social,470633.26,2016-01-12,2026-01-12,44.52,2446240.09,3938849.17,108.25,1324212.13,62029.72,326957.01,43,Pending,2018-07-17,N,FY2022-Q4,Jacob Richard,2025-11-14 15:16:57.948035
CMP_000510,EVT_001152,Reverse-engineered local firmware,Email,48562.35,2019-10-06,2026-04-09,85.95,4990325.48,1394468.72,133.15,603609.98,297578.41,-22708.32,48,Pending,2020-12-08,N,FY2021-Q2,Mark Miller,2025-11-14 15:16:57.948035
CMP_000511,EVT_001234,Balanced asynchronous product,Radio,58440.91,2020-09-23,2026-09-29,76.74,2432889.97,3485331.98,121.26,1484356.41,57388.91,237237.0,7,Pending,2025-06-29,N,FY2025-Q2,Henry Wood,2025-11-14 15:16:57.948035
CMP_000512,EVT_001828,Synergized local structure,SMS,88949.95,2024-09-28,2026-05-21,15.22,3273442.26,2581479.92,164.05,1242971.54,9094.51,144949.44,35,Pending,2018-01-02,N,FY2020-Q3,Jeffery Davidson,2025-11-14 15:16:57.948035
CMP_000513,EVT_001872,Horizontal upward-trending framework,Email,228532.44,2020-11-25,2026-11-01,97.39,4035082.71,495589.44,140.2,1916159.46,433568.12,341618.64,3,Approved,2015-12-31,N,FY2022-Q1,Sheri Allen,2025-11-14 15:16:57.948035
CMP_000514,EVT_000522,Stand-alone secondary adapter,TV,474335.85,2017-02-16,2026-03-09,78.4,1145167.35,614385.76,188.47,245938.13,214672.62,349638.25,25,Rejected,2025-06-09,N,FY2022-Q1,William Barnett,2025-11-14 15:16:57.948035
CMP_000515,EVT_000954,Total interactive instruction set,Radio,222048.06,2023-01-23,2026-01-18,82.29,2542593.26,3678584.13,85.18,1576839.4,225018.23,-82115.43,10,Rejected,2017-02-04,Y,FY2020-Q1,Ryan Brown,2025-11-14 15:16:57.948035
CMP_000516,EVT_000067,Multi-channeled exuding forecast,Radio,71923.87,2017-03-10,2025-12-20,81.84,4179167.33,1377262.06,112.01,556267.56,374416.46,243101.86,0,Rejected,2024-12-31,N,FY2020-Q4,Adam Daniels,2025-11-14 15:16:57.948035
CMP_000517,EVT_000438,Operative demand-driven software,Social,402124.72,2015-11-23,2026-09-27,56.93,583857.35,3807663.68,155.66,691382.95,57717.78,347686.36,46,Approved,2022-04-21,Y,FY2022-Q4,Diana Santos,2025-11-14 15:16:57.948035
CMP_000518,EVT_001235,De-engineered secondary leverage,Email,142362.09,2019-04-17,2026-05-02,95.15,3820169.95,3623850.18,67.57,106522.77,166198.74,425602.89,44,Approved,2024-12-25,Y,FY2023-Q2,Jill Bauer,2025-11-14 15:16:57.948035
CMP_000519,EVT_000097,Networked secondary hierarchy,SMS,389986.23,2017-10-02,2026-10-06,70.25,4138424.69,1168256.02,173.56,333363.4,114449.66,76172.27,34,Approved,2019-01-27,Y,FY2022-Q3,Steve Skinner,2025-11-14 15:16:57.948035
CMP_000520,EVT_000809,Triple-buffered local circuit,Radio,225197.19,2016-10-19,2026-09-28,3.6,854660.68,1495248.36,26.26,486980.99,111783.17,367510.91,0,Rejected,2025-11-09,N,FY2020-Q4,James Arnold,2025-11-14 15:16:57.948035
CMP_000521,EVT_000299,Seamless bandwidth-monitored intranet,TV,400721.69,2023-03-11,2026-11-11,15.02,3615045.39,1535945.29,126.35,1638449.09,326089.4,188327.14,33,Approved,2017-05-19,Y,FY2021-Q3,Dawn King,2025-11-14 15:16:57.948035
CMP_000522,EVT_000687,Fully-configurable well-modulated secured line,Social,222747.28,2016-08-01,2026-06-12,0.48,68300.68,1230481.3,25.16,413427.52,377399.39,185423.2,9,Rejected,2025-10-30,N,FY2021-Q2,James Choi,2025-11-14 15:16:57.948035
CMP_000523,EVT_001748,Right-sized executive Internet solution,Email,2809.08,2019-09-08,2026-10-15,73.26,1347391.0,2085012.77,145.38,301633.63,202079.89,110101.83,39,Approved,2018-03-09,N,FY2020-Q4,John Ramirez,2025-11-14 15:16:57.948035
CMP_000524,EVT_001331,Fundamental systemic framework,Radio,339235.29,2023-02-19,2026-06-09,60.61,2559461.6,2949824.26,87.72,1677118.97,22471.34,497962.67,45,Approved,2025-08-06,Y,FY2023-Q2,Matthew Olson,2025-11-14 15:16:57.948035
CMP_000525,EVT_000614,Fundamental didactic hierarchy,Radio,447774.54,2024-10-14,2026-03-14,58.07,500351.66,3607642.6,128.8,110832.88,305351.08,241971.21,45,Approved,2016-12-10,Y,FY2022-Q2,Edward Hoffman,2025-11-14 15:16:57.948035
CMP_000526,EVT_001507,Polarized empowering focus group,Email,93982.65,2022-08-22,2026-04-20,89.72,2181622.49,3625154.66,62.71,71492.05,255406.86,8245.32,46,Rejected,2016-03-10,N,FY2023-Q3,Kathy Allen,2025-11-14 15:16:57.948035
CMP_000527,EVT_000339,Devolved systematic contingency,Radio,336487.02,2017-09-05,2026-10-18,27.3,990519.09,3780439.54,188.33,1504800.56,287748.68,372507.52,23,Rejected,2023-07-14,N,FY2020-Q1,Amanda Berg,2025-11-14 15:16:57.948035
CMP_000528,EVT_001406,Intuitive executive productivity,TV,18874.91,2020-11-29,2026-02-09,49.48,1608586.81,1270603.79,142.58,1811302.98,403397.39,82391.82,19,Approved,2020-06-17,Y,FY2024-Q4,Michele Gibbs,2025-11-14 15:16:57.948035
CMP_000529,EVT_000808,Configurable executive parallelism,SMS,288748.55,2015-11-21,2025-12-06,14.33,2006697.74,965927.8,86.31,337070.01,71455.34,476893.76,4,Pending,2021-12-18,Y,FY2023-Q2,Dustin Galloway,2025-11-14 15:16:57.948035
CMP_000530,EVT_001460,Expanded reciprocal system engine,Social,180851.22,2019-03-06,2026-06-15,88.76,3424534.73,1325555.31,14.05,1215468.74,287775.64,233333.1,8,Approved,2019-01-28,N,FY2021-Q4,Sabrina Gomez,2025-11-14 15:16:57.948035
CMP_000531,EVT_000352,Profound intermediate middleware,Social,44536.64,2019-01-24,2026-09-16,52.78,1327505.28,299178.35,159.92,1595569.83,66722.28,485146.38,24,Rejected,2020-06-08,N,FY2022-Q2,Zachary Jackson,2025-11-14 15:16:57.948035
CMP_000532,EVT_001384,Enhanced exuding definition,SMS,396611.87,2017-07-01,2026-08-05,64.83,1848771.9,3493975.36,96.29,387064.75,16283.13,122375.97,4,Pending,2024-06-10,N,FY2023-Q2,Andrew Burns,2025-11-14 15:16:57.948035
CMP_000533,EVT_001204,Versatile cohesive hub,TV,235590.29,2017-04-21,2026-01-18,40.42,2255079.0,1933088.12,11.69,1985148.56,367550.16,227376.57,18,Approved,2018-12-13,Y,FY2020-Q1,Jeffrey Guerrero,2025-11-14 15:16:57.948035
CMP_000534,EVT_001690,User-centric stable intranet,Social,298841.15,2018-08-01,2025-12-22,71.06,3657111.04,1035220.51,40.05,1485692.37,129225.76,42967.99,14,Rejected,2022-09-19,N,FY2024-Q4,Sean Edwards,2025-11-14 15:16:57.948035
CMP_000535,EVT_000592,Public-key client-server workforce,SMS,298790.78,2025-02-17,2026-01-02,81.79,4817692.4,3897256.67,92.9,54178.53,92414.83,28222.94,3,Pending,2024-11-12,Y,FY2020-Q2,Jessica King,2025-11-14 15:16:57.948035
CMP_000536,EVT_001453,Optional 5thgeneration matrix,Social,258762.71,2023-09-20,2026-11-13,73.09,668266.74,2986554.32,109.32,1885040.03,322739.78,236805.51,31,Pending,2019-09-03,Y,FY2024-Q3,Jacob Higgins,2025-11-14 15:16:57.948035
CMP_000537,EVT_000428,Fully-configurable multimedia instruction set,Social,90963.38,2021-11-18,2026-08-15,78.04,1969343.78,3212600.43,103.92,736613.54,214261.78,20539.96,28,Approved,2025-01-25,N,FY2020-Q4,Alan Garcia,2025-11-14 15:16:57.948035
CMP_000538,EVT_000645,Multi-tiered multi-tasking budgetary management,Email,111974.55,2022-04-29,2026-09-15,91.15,833382.43,717112.06,194.86,764147.27,306072.95,382640.02,6,Rejected,2016-01-12,N,FY2023-Q4,Megan Palmer,2025-11-14 15:16:57.948035
CMP_000539,EVT_001918,Down-sized client-server capacity,SMS,241476.93,2020-07-03,2026-06-01,13.01,2270377.14,2625098.16,178.46,518144.79,470087.2,211233.9,2,Pending,2019-07-15,N,FY2024-Q1,Joshua Green DVM,2025-11-14 15:16:57.948035
CMP_000540,EVT_000698,Upgradable client-driven circuit,Radio,312377.62,2018-12-25,2026-09-24,92.91,777498.49,2907226.01,196.49,888322.55,70193.42,86502.18,7,Approved,2024-08-27,N,FY2025-Q4,Victoria Rivera,2025-11-14 15:16:57.948035
CMP_000541,EVT_001274,Horizontal heuristic time-frame,Radio,373050.67,2023-02-08,2026-01-21,69.99,4871520.28,3910706.41,112.52,1543283.02,401587.39,308432.86,46,Approved,2020-11-06,Y,FY2021-Q1,David Aguilar,2025-11-14 15:16:57.948035
CMP_000542,EVT_001854,Public-key secondary archive,Social,250527.92,2025-09-08,2026-09-08,25.12,4856060.57,3715037.82,6.71,397523.72,498111.63,6966.28,30,Rejected,2022-12-28,N,FY2021-Q2,Kristina Macias,2025-11-14 15:16:57.948035
CMP_000543,EVT_000744,De-engineered even-keeled Local Area Network,TV,144220.31,2020-08-05,2025-12-09,91.35,332707.85,1639110.01,30.72,529355.57,48179.23,481808.52,20,Rejected,2023-12-20,N,FY2022-Q1,Hunter Barry,2025-11-14 15:16:57.948035
CMP_000544,EVT_001172,Customer-focused intermediate knowledge user,SMS,269699.45,2019-08-04,2026-03-30,4.1,4794096.66,3326463.77,141.86,1186930.87,143473.33,456494.79,2,Rejected,2025-01-08,N,FY2023-Q3,Gary Craig,2025-11-14 15:16:57.948035
CMP_000545,EVT_001698,Networked mobile open system,Social,164773.37,2019-06-26,2026-09-08,10.86,3418154.48,393681.45,39.98,1956963.46,407650.76,405996.96,50,Approved,2024-12-22,N,FY2020-Q2,Anita Walton,2025-11-14 15:16:57.948035
CMP_000546,EVT_001604,Open-source hybrid emulation,Social,434346.43,2022-05-10,2026-11-06,13.86,1731390.77,405289.16,15.04,1753738.74,361767.2,409719.08,44,Approved,2019-11-25,Y,FY2025-Q2,Nicolas Martin,2025-11-14 15:16:57.948035
CMP_000547,EVT_000719,Extended leadingedge projection,Radio,423885.09,2024-06-28,2026-04-26,7.65,975791.61,3515892.51,57.61,1616996.3,238217.76,286310.01,31,Rejected,2022-05-23,Y,FY2024-Q4,Jillian Payne,2025-11-14 15:16:57.948035
CMP_000548,EVT_000306,Triple-buffered leadingedge policy,SMS,439207.19,2021-01-22,2026-02-22,71.84,800083.12,1551161.67,32.59,689.12,303817.58,115028.2,44,Approved,2020-03-31,N,FY2024-Q2,Victoria Harrell,2025-11-14 15:16:57.948035
CMP_000549,EVT_001500,Customizable zero administration solution,TV,195348.75,2020-05-28,2026-08-17,79.09,2573646.32,2364833.26,125.95,1010849.08,7797.42,-61259.5,26,Approved,2017-06-03,Y,FY2021-Q3,Natalie Martin,2025-11-14 15:16:57.948035
CMP_000550,EVT_000617,Multi-layered systemic capacity,SMS,431899.24,2016-11-04,2026-09-06,12.51,179267.04,2852076.96,178.13,130735.43,186397.89,310650.57,35,Approved,2023-08-10,Y,FY2023-Q2,Kaitlyn Lynch,2025-11-14 15:16:57.948035
CMP_000551,EVT_001305,Team-oriented eco-centric groupware,TV,77382.45,2021-04-13,2026-05-20,83.32,1210222.29,3382527.33,87.48,1553681.86,458233.85,429511.74,8,Rejected,2017-01-11,N,FY2023-Q1,Gabriel Huang,2025-11-14 15:16:57.948035
CMP_000552,EVT_001481,Innovative high-level leverage,Radio,341214.38,2016-09-27,2026-08-01,76.6,2856073.39,81000.4,178.75,1036653.88,228232.55,444728.14,1,Pending,2016-09-17,N,FY2021-Q2,Brian Carlson,2025-11-14 15:16:57.948035
CMP_000553,EVT_000428,Grass-roots value-added process improvement,SMS,56601.37,2024-01-15,2026-03-12,69.76,1429114.8,2420822.77,135.64,1424222.08,241998.8,294716.58,15,Approved,2019-06-14,N,FY2025-Q4,Alfred Jackson,2025-11-14 15:16:57.948035
CMP_000554,EVT_000957,Adaptive impactful workforce,Radio,311715.15,2025-06-17,2026-10-23,16.42,949671.0,2587367.08,80.8,1542796.55,155135.1,213616.8,45,Rejected,2021-01-08,Y,FY2021-Q3,Cindy Conway,2025-11-14 15:16:57.948035
CMP_000555,EVT_001924,Future-proofed heuristic contingency,Email,198309.93,2018-09-19,2026-09-28,52.46,837830.78,3130258.75,34.36,845468.68,440951.13,128738.05,29,Approved,2023-02-17,Y,FY2021-Q3,George Johnson,2025-11-14 15:16:57.948035
CMP_000556,EVT_000613,Optional neutral protocol,Social,458316.75,2018-08-17,2025-11-19,89.26,1660397.8,242157.93,127.19,18655.9,468897.0,31708.42,36,Pending,2017-02-13,Y,FY2023-Q4,Erika Morris,2025-11-14 15:16:57.948035
CMP_000557,EVT_000344,Integrated 3rdgeneration application,SMS,331363.9,2019-01-26,2026-06-08,73.77,1890988.25,498383.67,23.77,1419684.57,49888.46,-71621.6,7,Rejected,2019-09-15,N,FY2021-Q3,Christina Mercado,2025-11-14 15:16:57.948035
CMP_000558,EVT_001914,Advanced attitude-oriented pricing structure,TV,8401.86,2023-06-11,2026-03-17,31.9,163779.41,3841866.66,28.83,31724.09,72970.7,474626.08,35,Rejected,2024-11-05,Y,FY2024-Q3,Thomas Anderson,2025-11-14 15:16:57.948035
CMP_000559,EVT_000797,Persistent explicit benchmark,Radio,440136.84,2025-09-29,2026-10-03,53.59,2999994.68,3331452.04,66.49,304195.76,429505.85,159936.49,26,Pending,2025-05-08,N,FY2020-Q4,Jonathan Jones,2025-11-14 15:16:57.948035
CMP_000560,EVT_001014,Up-sized motivating matrices,SMS,211642.23,2020-08-13,2026-08-18,54.94,3097712.24,3759814.34,37.85,871037.1,131210.12,176629.14,46,Approved,2017-09-12,Y,FY2024-Q4,Meghan Graves,2025-11-14 15:16:57.948035
CMP_000561,EVT_000714,Intuitive dedicated help-desk,SMS,317649.89,2025-07-29,2026-03-07,22.88,950225.14,161076.18,127.0,931638.12,203706.61,160784.81,48,Pending,2019-05-07,Y,FY2024-Q3,Joseph Burke,2025-11-14 15:16:57.948035
CMP_000562,EVT_000573,Proactive value-added Local Area Network,Radio,198869.96,2021-09-02,2026-05-12,34.93,1848078.09,1082781.75,119.63,455718.76,54579.65,44344.81,39,Rejected,2018-04-07,N,FY2025-Q2,David Hoffman,2025-11-14 15:16:57.948035
CMP_000563,EVT_001679,Assimilated explicit focus group,Email,250689.83,2023-09-07,2026-05-09,57.67,3893334.25,3992164.98,151.4,1387630.59,449465.91,265777.78,1,Rejected,2016-08-05,Y,FY2021-Q3,Ruth Reyes,2025-11-14 15:16:57.948035
CMP_000564,EVT_001828,Pre-emptive bandwidth-monitored monitoring,TV,47711.16,2024-10-21,2026-04-10,72.32,4553105.99,1090077.84,144.19,1488551.42,105657.77,-99458.79,19,Rejected,2025-05-23,N,FY2025-Q1,Kimberly Webb,2025-11-14 15:16:57.948035
CMP_000565,EVT_001711,Balanced empowering moderator,Email,88242.2,2025-07-21,2026-09-05,8.4,2803937.61,3808566.05,32.64,1568043.16,323092.39,339338.26,23,Rejected,2016-12-12,N,FY2024-Q2,Travis Burke,2025-11-14 15:16:57.948035
CMP_000566,EVT_001777,Upgradable hybrid groupware,Radio,58582.97,2019-10-19,2025-11-26,11.02,425236.25,3895758.77,123.01,1800777.2,227314.71,116440.61,1,Pending,2017-07-06,Y,FY2023-Q3,Crystal Cordova,2025-11-14 15:16:57.948035
CMP_000567,EVT_000498,Public-key object-oriented pricing structure,TV,129070.97,2019-08-09,2026-03-22,72.14,4077656.43,3807897.92,40.31,185700.52,27687.58,944.74,6,Rejected,2023-12-04,Y,FY2020-Q1,William Williams,2025-11-14 15:16:57.948035
CMP_000568,EVT_001242,Upgradable real-time instruction set,Email,486578.47,2021-06-22,2026-01-15,64.43,3634024.25,836626.25,42.94,748167.33,170512.97,487550.47,46,Approved,2022-10-14,N,FY2020-Q2,Amy Bishop,2025-11-14 15:16:57.948035
CMP_000569,EVT_000393,Decentralized 24/7 task-force,Social,322504.48,2017-06-06,2025-12-28,79.06,4935988.22,337365.09,30.85,1925698.76,137442.47,314406.83,36,Rejected,2024-10-11,Y,FY2024-Q4,Kendra Gibson,2025-11-14 15:16:57.948035
CMP_000570,EVT_000993,Phased dynamic model,Social,471992.7,2022-10-19,2026-09-13,77.14,3977944.9,1360261.14,39.49,1771763.06,389986.84,80243.88,30,Pending,2016-02-23,N,FY2025-Q4,Sarah Smith,2025-11-14 15:16:57.948035
CMP_000571,EVT_001875,Balanced optimizing circuit,Email,9683.99,2018-03-22,2026-08-23,81.91,409207.47,177973.54,179.12,327305.92,238432.32,249803.73,47,Approved,2016-08-12,Y,FY2021-Q3,Joshua Tran,2025-11-14 15:16:57.948035
CMP_000572,EVT_000285,Re-engineered optimal Graphical User Interface,Radio,490211.25,2025-05-12,2026-10-12,15.05,2028222.6,1136940.8,59.91,1970506.95,132939.24,-98657.81,47,Pending,2024-09-12,N,FY2020-Q1,Mr. John Gray,2025-11-14 15:16:57.948035
CMP_000573,EVT_001821,Sharable secondary capacity,TV,346547.49,2017-04-29,2026-03-11,12.14,3416170.9,3108629.52,136.3,868609.91,18875.53,380248.83,50,Rejected,2024-08-12,Y,FY2020-Q4,Kenneth Rojas,2025-11-14 15:16:57.948035
CMP_000574,EVT_001209,User-friendly dedicated task-force,TV,262829.21,2020-06-21,2025-11-19,5.86,4134081.95,2401085.5,195.18,551024.42,50084.84,-49443.49,24,Approved,2022-02-17,Y,FY2022-Q2,Kevin Smith,2025-11-14 15:16:57.948035
CMP_000575,EVT_001061,Mandatory zero-defect alliance,SMS,362839.72,2024-02-28,2026-04-27,89.15,2884307.08,1613197.83,64.45,1717179.06,183594.24,434461.39,15,Pending,2018-07-09,N,FY2021-Q1,Rachel Wagner,2025-11-14 15:16:57.948035
CMP_000576,EVT_000866,Robust even-keeled data-warehouse,Social,347016.98,2019-09-15,2026-04-20,59.74,2087723.49,3982038.51,29.67,295817.75,443344.14,128023.42,13,Rejected,2018-08-20,Y,FY2025-Q3,Brian Russell,2025-11-14 15:16:57.948035
CMP_000577,EVT_001161,Visionary regional frame,TV,138486.33,2025-02-27,2026-10-03,51.04,3870247.52,3534167.68,193.75,1714241.09,114486.13,148594.9,49,Approved,2017-01-13,Y,FY2020-Q2,Sarah Ramirez,2025-11-14 15:16:57.948035
CMP_000578,EVT_001182,Total foreground success,Radio,376535.79,2020-02-12,2026-04-13,20.1,3965483.94,1193315.65,17.43,209099.24,45497.34,442356.85,44,Rejected,2023-05-24,N,FY2025-Q1,Kristina Perkins,2025-11-14 15:16:57.948035
CMP_000579,EVT_000542,Right-sized multi-tasking flexibility,TV,224276.02,2024-02-10,2026-06-15,43.52,1577240.08,2145272.52,160.02,1544594.36,146348.02,292197.61,18,Pending,2023-09-18,N,FY2024-Q3,Edward Christian,2025-11-14 15:16:57.948035
CMP_000580,EVT_001557,Open-source 24hour approach,Radio,27390.33,2016-07-23,2026-03-07,14.52,57438.14,3355465.93,54.43,1955447.23,320289.17,166110.03,3,Rejected,2018-03-27,Y,FY2024-Q4,Sean Rivera,2025-11-14 15:16:57.948035
CMP_000581,EVT_000776,Re-contextualized demand-driven circuit,Email,419072.41,2017-04-15,2026-06-20,64.69,4486869.65,201503.12,52.43,309399.52,201272.93,-6966.02,29,Approved,2023-05-05,Y,FY2023-Q3,Anthony Maxwell,2025-11-14 15:16:57.948035
CMP_000582,EVT_001920,Open-architected optimizing definition,Radio,65628.0,2025-06-13,2026-02-17,49.92,4776897.44,774027.67,106.32,477238.84,304571.76,355236.75,5,Approved,2019-06-10,N,FY2022-Q4,Cynthia Miller,2025-11-14 15:16:57.948035
CMP_000583,EVT_000050,Mandatory well-modulated task-force,SMS,9656.4,2019-07-23,2026-02-15,46.27,771438.59,1449885.27,127.71,418427.98,477308.05,-86789.44,10,Approved,2016-01-05,N,FY2022-Q1,Dr. Toni Quinn,2025-11-14 15:16:57.948035
CMP_000584,EVT_001245,Profound motivating matrix,Radio,210727.23,2024-08-16,2026-04-10,96.74,1770117.43,434438.25,154.34,1537560.44,38399.39,348440.96,2,Approved,2016-07-09,N,FY2023-Q1,Michelle Stein,2025-11-14 15:16:57.948035
CMP_000585,EVT_000630,Synergized composite product,Email,348576.41,2019-09-28,2025-11-22,49.42,3937809.44,1708721.58,48.26,8862.38,28709.11,352167.8,5,Approved,2023-03-15,N,FY2022-Q1,Tanya Rojas,2025-11-14 15:16:57.948035
CMP_000586,EVT_001729,Implemented responsive migration,TV,369569.17,2022-11-14,2026-01-28,63.47,3875685.25,3946065.28,169.08,1342015.42,473724.05,465212.66,46,Pending,2022-10-15,N,FY2020-Q2,Jennifer Dawson,2025-11-14 15:16:57.948035
CMP_000587,EVT_000655,Organic disintermediate hardware,Social,304434.25,2020-06-12,2026-03-04,13.29,4350201.21,2023379.51,9.84,1185235.88,65657.2,253134.51,19,Rejected,2016-07-19,N,FY2025-Q1,Bryan Walker,2025-11-14 15:16:57.948035
CMP_000588,EVT_000599,Cross-group explicit algorithm,TV,43294.74,2021-06-22,2026-03-17,35.94,3220158.64,2634617.44,39.9,451779.21,142065.81,48772.87,27,Rejected,2018-12-18,Y,FY2022-Q2,Ashley Schmidt,2025-11-14 15:16:57.948035
CMP_000589,EVT_000196,Exclusive radical open architecture,Email,26835.89,2017-03-28,2025-12-27,68.14,1443559.29,3237213.55,50.46,1212842.79,317296.17,48610.63,32,Approved,2021-05-30,N,FY2022-Q4,Julia Rodriguez,2025-11-14 15:16:57.948035
CMP_000590,EVT_001497,Operative modular solution,Social,123579.33,2024-06-30,2026-06-18,52.44,4841979.1,3840353.65,138.22,1172654.64,493090.84,445779.42,39,Pending,2017-05-25,Y,FY2024-Q4,Destiny Gross,2025-11-14 15:16:57.948035
CMP_000591,EVT_000155,Synergized intangible extranet,TV,375164.98,2017-04-10,2026-08-17,31.02,3033148.56,1919224.95,73.87,25058.62,483947.92,294464.13,45,Approved,2025-01-19,N,FY2020-Q1,Michael Rodriguez,2025-11-14 15:16:57.948035
CMP_000592,EVT_001580,Self-enabling upward-trending circuit,Social,239308.34,2022-12-14,2026-02-05,56.41,3313952.82,3398450.5,155.09,1529372.33,389507.07,427131.14,34,Pending,2024-06-15,Y,FY2024-Q2,William Griffin,2025-11-14 15:16:57.948035
CMP_000593,EVT_001193,Open-architected leadingedge archive,SMS,146205.69,2022-04-08,2025-12-22,32.25,2584611.51,2973444.25,7.01,994734.36,278073.02,348952.87,24,Rejected,2021-07-11,N,FY2024-Q1,Kirk Castillo,2025-11-14 15:16:57.948035
