event_id,program_id,geo_id,event_name,event_type,event_date,participants_count,event_count,families_engaged,partners_engaged,volunteers_involved,calls_received,calls_resolved,avg_resolution_time_min,campaign_reach,campaign_type,feedback_score,satisfaction_rate,outcome_category,cost_per_event,channel_type,participation_score,attendance_count
EVT_000429,PGM_00479,GEO_0143,Secured encompassing Local Area Network,Conference,2022-09-21,245,5,80,6,90,481,6,56.72,623,In-person,2.88,55.41,Success,4591.25,Online,18.41,220
EVT_000430,PGM_00030,GEO_0085,Vision-oriented bottom-line encryption,Webinar,2022-01-19,451,2,60,2,64,330,157,38.15,9442,In-person,2.97,40.73,Failed,12891.57,In-person,77.62,54
EVT_000431,PGM_00447,GEO_0083,Stand-alone client-server moderator,Outreach,2016-03-22,471,5,144,19,26,419,429,14.53,4179,SMS,2.93,58.86,Partial,1146.24,SMS,97.83,336
EVT_000432,PGM_00139,GEO_0165,Programmable holistic website,Conference,2017-08-16,365,2,128,12,23,110,290,34.36,7029,Email,4.67,97.51,Success,11210.16,Phone,17.7,462
EVT_000433,PGM_00233,GEO_0155,Digitized mobile project,Webinar,2022-03-31,342,2,54,0,21,24,174,4.57,1386,SMS,4.95,51.53,Success,4535.81,Phone,45.83,446
EVT_000434,PGM_00238,GEO_0185,Adaptive regional projection,Training,2025-09-26,385,2,111,13,52,294,324,107.49,2761,SMS,2.95,54.45,Success,5054.65,SMS,29.9,389
EVT_000435,PGM_00435,GEO_0131,Adaptive neutral core,Conference,2016-06-03,330,2,146,5,9,61,53,54.46,6244,Email,1.77,17.76,Success,3889.76,In-person,17.53,445
EVT_000436,PGM_00023,GEO_0031,Networked system-worthy solution,Training,2024-04-03,128,5,88,3,25,277,134,100.25,11810,Email,4.07,31.66,Success,4845.26,Phone,39.46,61
EVT_000437,PGM_00067,GEO_0074,Reactive 24hour toolset,Training,2024-04-10,374,2,115,8,45,344,372,55.94,7367,In-person,2.66,52.91,Failed,18637.98,Online,41.94,286
EVT_000438,PGM_00457,GEO_0008,Cloned neutral benchmark,Webinar,2025-10-14,233,3,62,17,45,400,236,104.11,13718,Phone,4.48,73.75,Success,5792.17,Phone,18.72,184
EVT_000439,PGM_00090,GEO_0086,Cloned zero tolerance parallelism,Webinar,2018-06-27,473,2,30,2,35,266,26,11.58,2705,Phone,1.18,82.29,Success,3819.04,Online,89.46,266
EVT_000440,PGM_00252,GEO_0017,Digitized directional neural-net,Conference,2025-07-18,218,4,35,15,22,22,377,30.56,14829,In-person,2.1,63.86,Failed,4164.31,Phone,73.74,451
EVT_000441,PGM_00048,GEO_0032,Advanced 24/7 matrices,Conference,2025-07-01,449,2,144,20,91,268,59,37.52,2343,Email,2.49,61.11,Failed,14787.82,Online,13.29,335
EVT_000442,PGM_00320,GEO_0127,Adaptive heuristic implementation,Webinar,2017-05-31,437,3,141,8,32,292,429,95.6,4867,In-person,3.5,67.19,Failed,17728.93,Phone,23.02,52
EVT_000443,PGM_00209,GEO_0041,Implemented even-keeled help-desk,Webinar,2025-07-21,466,1,145,14,10,4,75,92.78,12425,Email,3.7,60.49,Success,6522.08,SMS,91.1,112
EVT_000444,PGM_00334,GEO_0061,Enterprise-wide holistic product,Conference,2021-06-16,425,4,115,2,100,426,367,44.78,10649,SMS,2.97,2.54,Success,98.05,Online,14.74,467
EVT_000445,PGM_00274,GEO_0126,Managed tertiary leverage,Outreach,2025-04-15,388,3,22,2,49,294,285,6.86,16939,SMS,1.08,1.35,Failed,14949.29,SMS,55.42,236
EVT_000446,PGM_00254,GEO_0022,Up-sized content-based monitoring,Webinar,2022-12-12,25,1,109,19,52,491,164,25.78,12551,In-person,3.89,85.45,Failed,3524.78,Online,25.82,178
EVT_000447,PGM_00352,GEO_0077,De-engineered demand-driven open system,Webinar,2023-10-22,298,5,188,15,28,236,200,5.49,10126,Phone,3.37,95.94,Success,8469.46,In-person,70.05,500
EVT_000448,PGM_00406,GEO_0168,Balanced didactic forecast,Conference,2022-05-03,74,2,108,2,98,462,278,42.45,11283,Email,3.2,70.48,Failed,16631.92,In-person,78.85,426
EVT_000449,PGM_00229,GEO_0141,Right-sized intermediate concept,Training,2024-12-14,178,5,41,7,33,149,174,4.39,6668,Email,1.66,45.25,Failed,3964.27,Online,18.67,429
EVT_000450,PGM_00240,GEO_0001,Future-proofed leadingedge leverage,Webinar,2017-03-03,234,5,80,8,71,369,212,111.45,1140,In-person,1.74,32.03,Partial,14145.11,Phone,46.87,182
EVT_000451,PGM_00282,GEO_0023,Networked stable protocol,Webinar,2021-07-24,122,3,133,14,82,243,178,18.09,13427,Phone,1.39,90.36,Success,16262.12,Phone,11.35,9
EVT_000452,PGM_00158,GEO_0197,Ergonomic 6thgeneration installation,Conference,2023-06-23,89,4,130,15,66,65,18,4.08,17299,Email,1.84,56.73,Failed,7812.58,Phone,18.88,136
EVT_000453,PGM_00100,GEO_0127,Customer-focused fresh-thinking success,Training,2018-11-18,231,4,102,2,76,312,142,68.61,4832,Email,1.95,14.19,Failed,715.8,Phone,37.54,194
EVT_000454,PGM_00299,GEO_0115,Up-sized object-oriented approach,Outreach,2017-12-16,190,1,140,12,27,156,440,95.2,4273,Email,4.84,7.25,Success,13458.7,SMS,1.6,337
EVT_000455,PGM_00115,GEO_0126,Devolved needs-based attitude,Outreach,2016-08-05,270,4,72,10,5,322,196,8.52,7250,Phone,2.68,86.31,Success,17210.21,Phone,35.78,464
EVT_000456,PGM_00403,GEO_0114,Universal multimedia secured line,Conference,2019-03-16,459,2,18,11,73,127,2,62.32,11012,Phone,4.05,65.41,Success,14520.15,Online,41.72,247
EVT_000457,PGM_00360,GEO_0081,Intuitive eco-centric portal,Outreach,2024-07-04,436,4,8,18,2,494,10,85.11,15464,Phone,4.38,34.83,Success,13351.71,Phone,37.76,56
EVT_000458,PGM_00424,GEO_0119,Profound 4thgeneration methodology,Webinar,2025-07-20,494,2,55,19,29,364,86,72.23,19455,Phone,1.46,55.04,Failed,12342.11,Online,78.22,406
EVT_000459,PGM_00368,GEO_0154,Sharable zero-defect help-desk,Webinar,2022-11-07,208,5,46,8,32,393,486,22.78,17307,Email,1.51,10.24,Failed,6531.66,SMS,71.07,378
EVT_000460,PGM_00414,GEO_0154,Progressive reciprocal time-frame,Outreach,2024-12-05,48,5,89,12,51,363,36,59.45,10704,SMS,2.87,77.18,Partial,10363.35,SMS,17.07,199
EVT_000461,PGM_00319,GEO_0042,Profit-focused zero administration utilization,Training,2023-06-24,151,3,145,4,25,473,422,6.95,11250,Email,2.82,12.49,Partial,6727.77,Online,71.08,416
EVT_000462,PGM_00317,GEO_0153,Re-contextualized zero tolerance concept,Webinar,2020-01-23,185,5,164,14,33,5,375,34.78,17670,Email,4.56,15.64,Failed,5300.71,In-person,80.13,208
EVT_000463,PGM_00017,GEO_0183,Advanced attitude-oriented installation,Outreach,2022-03-14,198,2,186,5,36,48,30,36.48,11498,Phone,3.8,72.36,Failed,13011.06,Phone,80.29,139
EVT_000464,PGM_00287,GEO_0183,Synergistic national attitude,Outreach,2019-01-07,208,2,172,6,70,438,383,118.66,13495,Phone,4.23,1.41,Success,8743.85,In-person,97.7,199
EVT_000465,PGM_00348,GEO_0180,Advanced radical neural-net,Conference,2019-10-22,411,2,38,3,44,392,47,1.38,7888,Phone,1.61,3.37,Success,2596.9,In-person,36.48,231
EVT_000466,PGM_00065,GEO_0096,Pre-emptive background open system,Training,2020-06-15,156,2,73,6,6,120,255,60.48,15267,SMS,4.25,18.78,Partial,15458.9,Online,85.74,498
EVT_000467,PGM_00464,GEO_0117,Persevering optimizing toolset,Training,2015-11-17,418,3,99,20,10,361,488,42.05,19436,In-person,2.39,16.29,Partial,7238.11,SMS,64.92,417
EVT_000468,PGM_00238,GEO_0017,Decentralized actuating neural-net,Conference,2022-03-19,44,3,26,1,54,431,402,29.92,8819,SMS,1.69,50.88,Failed,15187.08,Online,14.94,79
EVT_000469,PGM_00494,GEO_0002,Decentralized human-resource initiative,Training,2023-06-16,229,4,183,12,83,146,85,1.37,7860,SMS,1.93,48.0,Failed,14656.02,Phone,32.02,277
EVT_000470,PGM_00494,GEO_0061,Ameliorated homogeneous protocol,Outreach,2025-09-30,150,1,147,1,54,323,26,91.8,11155,Email,3.42,80.21,Success,16530.61,SMS,12.33,402
EVT_000471,PGM_00398,GEO_0147,Grass-roots secondary methodology,Outreach,2022-05-05,201,5,60,15,54,294,283,59.47,14036,Email,3.89,80.33,Partial,9202.22,SMS,35.48,341
EVT_000472,PGM_00453,GEO_0200,Up-sized client-server structure,Outreach,2020-05-16,207,4,174,13,52,233,199,40.26,7661,In-person,3.48,33.75,Success,437.44,Online,83.81,148
EVT_000473,PGM_00274,GEO_0061,Extended full-range website,Conference,2020-02-25,426,5,197,5,70,68,246,83.63,7698,Phone,2.49,6.66,Success,1977.08,Phone,97.77,104
EVT_000474,PGM_00274,GEO_0036,Automated value-added matrices,Training,2019-08-10,147,5,172,10,57,85,433,19.06,18688,Phone,4.06,90.52,Partial,551.62,SMS,81.34,349
EVT_000475,PGM_00474,GEO_0039,Reverse-engineered impactful matrix,Webinar,2023-05-09,467,3,121,20,10,344,123,32.69,6710,In-person,2.9,57.8,Partial,6187.12,Phone,92.62,321
EVT_000476,PGM_00124,GEO_0097,Grass-roots incremental structure,Outreach,2018-03-11,73,4,170,4,66,109,140,50.41,123,Phone,2.64,58.82,Partial,6632.53,SMS,20.04,180
EVT_000477,PGM_00199,GEO_0111,Fully-configurable heuristic analyzer,Outreach,2018-10-22,227,5,38,1,75,186,188,68.45,16726,Email,4.31,12.88,Partial,19158.49,Online,76.44,449
EVT_000478,PGM_00412,GEO_0078,Compatible tertiary product,Training,2020-12-23,345,4,138,7,76,323,423,78.6,5861,SMS,3.07,59.51,Success,19596.57,In-person,46.24,406
EVT_000479,PGM_00068,GEO_0081,Focused web-enabled process improvement,Outreach,2019-01-14,39,1,122,12,34,349,371,116.68,17242,Phone,4.89,32.48,Success,12083.9,SMS,45.42,283
EVT_000480,PGM_00415,GEO_0069,Versatile needs-based product,Training,2017-01-22,72,1,172,3,5,142,225,78.4,18562,In-person,1.19,93.64,Success,15449.65,Online,38.59,345
EVT_000481,PGM_00120,GEO_0031,Inverse uniform Graphic Interface,Webinar,2025-04-04,274,1,169,18,75,294,434,77.26,5777,Email,1.43,25.5,Success,4256.45,In-person,55.78,221
EVT_000482,PGM_00491,GEO_0020,Robust mobile functionalities,Outreach,2021-11-08,450,4,114,5,91,286,77,50.34,5172,Email,2.66,72.36,Success,6805.9,Phone,54.39,106
EVT_000483,PGM_00481,GEO_0114,Total client-server protocol,Webinar,2019-04-13,49,5,130,16,50,18,104,61.53,12646,In-person,2.96,78.58,Success,14226.18,SMS,50.4,121
EVT_000484,PGM_00371,GEO_0121,Reactive asynchronous toolset,Webinar,2016-07-19,425,5,153,15,61,408,485,114.02,15369,SMS,1.76,68.23,Partial,11578.55,Phone,87.17,455
EVT_000485,PGM_00460,GEO_0091,Fundamental grid-enabled leverage,Outreach,2019-10-24,179,4,100,5,33,79,372,99.06,9860,Phone,1.83,60.75,Partial,16500.09,SMS,44.82,229
EVT_000486,PGM_00316,GEO_0013,Enhanced well-modulated interface,Outreach,2020-08-04,53,2,111,5,54,212,448,117.66,2220,SMS,1.36,6.09,Partial,13596.73,Phone,25.57,433
EVT_000487,PGM_00273,GEO_0142,De-engineered even-keeled archive,Outreach,2024-05-28,477,5,30,17,56,200,494,87.24,9186,Phone,1.15,0.44,Success,2240.6,Phone,30.96,115
EVT_000488,PGM_00212,GEO_0194,Compatible clear-thinking core,Training,2023-09-29,186,4,181,11,78,85,282,38.71,7502,Email,1.63,7.15,Failed,10546.62,In-person,45.25,378
EVT_000489,PGM_00226,GEO_0014,Object-based intermediate algorithm,Webinar,2016-03-11,56,4,163,7,69,304,380,102.74,4439,Email,2.79,40.0,Partial,2217.88,Phone,39.17,9
EVT_000490,PGM_00031,GEO_0131,Total even-keeled task-force,Training,2016-11-19,414,5,168,20,55,321,182,57.5,18815,Phone,4.05,74.53,Failed,19470.31,Online,58.76,138
EVT_000491,PGM_00061,GEO_0051,Team-oriented scalable contingency,Conference,2024-02-26,166,3,25,8,39,347,18,44.75,16697,In-person,2.86,55.32,Partial,7915.73,In-person,54.66,353
EVT_000492,PGM_00386,GEO_0162,Implemented methodical algorithm,Webinar,2016-08-19,68,2,69,9,100,95,66,55.19,4636,Email,4.39,68.34,Partial,4375.36,In-person,26.76,287
EVT_000493,PGM_00142,GEO_0042,Future-proofed regional open architecture,Conference,2023-07-01,210,5,142,19,13,326,288,72.34,14667,In-person,2.99,63.71,Success,2789.51,SMS,64.42,293
EVT_000494,PGM_00120,GEO_0125,Reverse-engineered heuristic process improvement,Webinar,2021-05-24,279,2,131,2,1,185,109,98.79,7103,In-person,3.91,43.9,Partial,9804.63,Phone,47.56,63
EVT_000495,PGM_00194,GEO_0112,Public-key global emulation,Training,2023-11-28,391,4,181,19,26,200,84,23.9,6895,Phone,2.69,53.96,Success,3419.94,SMS,39.79,316
EVT_000496,PGM_00261,GEO_0143,Extended coherent data-warehouse,Webinar,2016-12-04,155,4,45,9,39,9,387,106.47,4598,In-person,2.42,90.18,Failed,17910.65,SMS,75.88,125
EVT_000497,PGM_00140,GEO_0118,Synergistic local capability,Outreach,2025-11-01,402,3,196,3,92,116,432,62.32,13278,In-person,2.04,85.48,Failed,16412.41,SMS,97.82,495
EVT_000498,PGM_00276,GEO_0100,De-engineered user-facing methodology,Training,2019-04-30,265,5,73,0,18,391,43,65.69,17139,In-person,1.35,77.28,Partial,18928.34,Phone,83.88,35
EVT_000499,PGM_00375,GEO_0181,User-centric motivating conglomeration,Training,2023-03-09,252,4,67,10,21,60,261,65.04,1750,Email,1.81,90.28,Success,19281.51,Phone,62.01,137
EVT_000500,PGM_00336,GEO_0016,Right-sized contextually-based architecture,Conference,2023-09-15,291,1,138,4,76,287,170,84.89,5293,In-person,4.46,92.6,Failed,8279.66,Online,85.96,477
EVT_000501,PGM_00073,GEO_0078,Extended even-keeled function,Webinar,2022-06-20,65,5,54,6,87,440,182,1.73,3235,In-person,4.46,45.07,Failed,12532.8,Phone,13.28,39
EVT_000502,PGM_00435,GEO_0061,Ergonomic high-level open architecture,Outreach,2017-07-19,83,2,162,15,29,371,434,98.72,5746,Phone,1.63,82.96,Failed,14596.47,Phone,10.0,265
EVT_000503,PGM_00117,GEO_0053,Advanced intermediate toolset,Webinar,2017-08-05,182,1,0,10,62,178,25,7.56,8815,SMS,2.29,70.6,Failed,5749.74,Phone,67.18,274
EVT_000504,PGM_00148,GEO_0022,Open-architected human-resource matrices,Conference,2020-09-26,274,4,70,15,0,39,218,114.66,11669,Phone,3.17,57.41,Partial,18204.59,SMS,45.93,77
EVT_000505,PGM_00056,GEO_0031,Distributed leadingedge paradigm,Training,2022-10-13,165,4,49,10,52,343,496,39.23,9084,Phone,3.49,41.3,Partial,2991.0,In-person,39.46,201
EVT_000506,PGM_00410,GEO_0190,Polarized disintermediate array,Outreach,2020-01-16,454,3,110,1,15,109,145,69.95,11247,SMS,4.26,93.13,Failed,1593.55,In-person,68.0,53
EVT_000507,PGM_00490,GEO_0096,Inverse 6thgeneration customer loyalty,Outreach,2022-01-20,335,3,164,8,61,315,338,27.3,6137,In-person,2.3,46.96,Failed,18025.57,Phone,24.92,182
EVT_000508,PGM_00426,GEO_0136,Exclusive solution-oriented intranet,Conference,2021-05-09,59,4,22,4,99,406,238,46.42,16619,SMS,3.24,16.19,Partial,8653.21,Phone,78.47,271
EVT_000509,PGM_00313,GEO_0176,Distributed bi-directional customer loyalty,Webinar,2020-05-13,289,1,52,1,58,317,462,116.48,4228,Email,4.88,62.49,Success,3823.9,SMS,69.35,279
EVT_000510,PGM_00139,GEO_0194,Synergistic empowering info-mediaries,Webinar,2022-11-28,486,4,96,0,74,293,458,95.08,8949,Phone,3.44,40.71,Failed,12601.02,Phone,21.16,386
EVT_000511,PGM_00193,GEO_0162,Front-line impactful encryption,Training,2020-11-28,319,4,32,1,78,454,446,62.28,14746,Email,2.14,25.48,Failed,11705.83,In-person,42.19,265
EVT_000512,PGM_00497,GEO_0003,Devolved solution-oriented adapter,Outreach,2020-06-16,365,3,183,8,14,78,303,76.16,6740,SMS,3.75,28.83,Failed,8755.54,In-person,96.26,79
EVT_000513,PGM_00434,GEO_0012,Streamlined intermediate info-mediaries,Outreach,2016-10-10,101,5,178,13,97,400,265,16.06,7790,SMS,3.33,61.86,Failed,2584.88,Online,98.86,130
EVT_000514,PGM_00165,GEO_0059,Compatible tangible secured line,Conference,2022-06-25,422,3,120,6,69,111,202,109.05,2681,In-person,3.83,80.01,Failed,3694.35,SMS,37.04,111
EVT_000515,PGM_00011,GEO_0048,Extended zero tolerance capability,Outreach,2017-10-01,474,1,156,1,78,476,338,27.08,14148,Phone,1.76,31.63,Partial,1534.87,Online,90.55,245
EVT_000516,PGM_00043,GEO_0059,Balanced multimedia parallelism,Outreach,2020-10-12,42,3,30,3,71,478,248,24.04,12653,Phone,3.06,58.54,Partial,3963.39,In-person,46.1,413
EVT_000517,PGM_00492,GEO_0153,Seamless real-time hierarchy,Training,2016-04-13,376,4,134,7,4,78,441,9.63,16642,Phone,1.25,68.66,Success,7185.85,In-person,44.73,332
EVT_000518,PGM_00263,GEO_0035,Seamless leadingedge synergy,Outreach,2022-07-29,265,3,48,20,96,313,31,59.19,18734,In-person,4.93,94.54,Failed,9455.68,Phone,41.97,229
EVT_000519,PGM_00350,GEO_0174,Advanced 4thgeneration projection,Outreach,2020-07-21,441,4,93,20,42,386,387,85.95,1839,SMS,2.96,72.77,Failed,9797.54,Online,9.95,197
EVT_000520,PGM_00437,GEO_0021,Decentralized asynchronous strategy,Training,2018-10-12,385,2,85,10,65,359,122,44.04,12808,In-person,1.85,13.26,Success,11633.17,Phone,69.56,352
EVT_000521,PGM_00329,GEO_0169,Object-based leadingedge knowledge user,Webinar,2023-06-28,63,1,95,0,74,185,295,71.5,13013,Phone,3.2,43.3,Partial,13560.91,Online,64.47,357
EVT_000522,PGM_00013,GEO_0116,Visionary neutral benchmark,Training,2023-01-10,364,1,132,7,61,217,17,77.89,8724,Phone,3.24,29.74,Success,7352.77,SMS,25.14,224
EVT_000523,PGM_00357,GEO_0097,Integrated intermediate hierarchy,Conference,2017-05-25,32,5,79,0,83,296,333,100.15,15928,Email,4.01,55.56,Success,5310.05,Phone,12.88,413
EVT_000524,PGM_00220,GEO_0119,Switchable clear-thinking hierarchy,Outreach,2017-02-12,357,4,20,11,9,498,298,119.66,18459,Phone,4.3,44.86,Failed,6218.98,In-person,87.25,228
EVT_000525,PGM_00004,GEO_0128,Enterprise-wide bifurcated hierarchy,Outreach,2016-09-25,172,1,97,19,5,66,169,54.22,14389,SMS,4.49,52.94,Partial,16591.52,Phone,94.24,478
EVT_000526,PGM_00339,GEO_0059,Compatible tangible database,Training,2018-09-07,257,5,7,0,2,455,315,30.72,19554,Email,2.11,27.1,Failed,6006.41,SMS,4.01,461
EVT_000527,PGM_00391,GEO_0087,Implemented stable parallelism,Conference,2018-02-23,134,2,35,10,38,123,355,113.17,14326,In-person,2.25,13.1,Success,8725.98,SMS,10.18,500
EVT_000528,PGM_00475,GEO_0115,Horizontal empowering orchestration,Outreach,2021-01-25,250,2,109,4,83,127,341,118.75,17044,SMS,3.62,74.86,Failed,17170.79,Phone,12.45,391
EVT_000529,PGM_00480,GEO_0117,Automated demand-driven protocol,Webinar,2024-02-16,57,2,153,18,3,116,122,71.07,18397,In-person,1.21,7.15,Partial,17616.65,Online,48.5,56
EVT_000530,PGM_00490,GEO_0108,Synergistic coherent focus group,Webinar,2016-08-30,313,3,16,10,72,489,50,2.49,16003,Phone,1.06,67.72,Success,1348.26,Online,93.53,36
EVT_000531,PGM_00005,GEO_0065,Persistent logistical alliance,Webinar,2020-11-09,184,5,47,4,30,208,132,76.75,3136,In-person,2.21,45.95,Partial,4807.99,Phone,27.29,332
EVT_000532,PGM_00295,GEO_0021,Open-architected coherent architecture,Training,2021-08-13,450,2,183,6,26,410,459,52.8,17229,Email,3.55,18.13,Success,3458.08,Phone,86.96,449
EVT_000533,PGM_00171,GEO_0126,Synergized actuating flexibility,Outreach,2017-06-21,290,2,34,6,4,336,384,67.29,2343,SMS,3.87,64.54,Success,466.4,Online,55.59,362
EVT_000534,PGM_00090,GEO_0056,Compatible user-facing archive,Conference,2019-09-25,19,3,195,18,17,179,403,67.83,4423,SMS,3.85,14.36,Partial,1651.11,Online,0.51,437
EVT_000535,PGM_00064,GEO_0170,Digitized didactic intranet,Outreach,2019-03-07,177,4,89,6,33,393,152,98.99,10532,Email,1.26,73.46,Partial,10553.05,Online,44.65,235
EVT_000536,PGM_00191,GEO_0074,Enhanced cohesive open system,Training,2017-04-15,159,2,1,4,3,49,493,57.06,11544,Phone,1.9,54.84,Partial,563.18,Phone,56.18,11
EVT_000537,PGM_00425,GEO_0092,Compatible local Internet solution,Webinar,2017-01-30,320,5,128,16,72,359,419,44.63,17127,In-person,4.47,48.53,Partial,5654.6,Online,10.48,86
EVT_000538,PGM_00361,GEO_0160,Switchable reciprocal help-desk,Conference,2016-03-30,133,5,107,3,76,312,71,26.08,4105,SMS,2.31,51.78,Partial,18043.09,Online,1.92,336
EVT_000539,PGM_00012,GEO_0100,Ergonomic intermediate migration,Training,2025-07-13,22,3,39,7,27,33,146,117.9,17426,In-person,3.82,74.67,Success,3134.55,Online,43.11,486
EVT_000540,PGM_00475,GEO_0181,Business-focused reciprocal attitude,Webinar,2022-05-12,108,5,9,3,74,13,379,103.1,4725,SMS,4.63,26.18,Failed,4006.56,Online,73.59,356
EVT_000541,PGM_00101,GEO_0175,Balanced upward-trending matrices,Conference,2025-02-06,23,4,83,4,8,268,237,117.64,5479,In-person,1.74,99.13,Failed,16282.51,Online,12.13,70
EVT_000542,PGM_00429,GEO_0166,Intuitive optimizing encryption,Outreach,2021-07-08,294,2,143,9,92,331,364,102.17,1432,Email,1.7,7.95,Failed,16376.36,In-person,47.27,170
EVT_000543,PGM_00453,GEO_0117,Face-to-face discrete success,Training,2019-03-26,226,1,150,14,17,449,11,119.74,12883,SMS,4.48,27.62,Partial,2001.32,Phone,81.7,158
EVT_000544,PGM_00098,GEO_0027,Front-line global archive,Webinar,2022-03-02,107,3,184,20,74,162,304,43.06,16813,Email,1.53,55.1,Failed,13847.47,In-person,19.95,259
EVT_000545,PGM_00488,GEO_0135,Cross-group 24hour workforce,Webinar,2023-08-21,64,3,178,18,4,379,17,100.62,15239,Phone,2.59,31.09,Success,6022.57,SMS,92.69,364
EVT_000546,PGM_00449,GEO_0031,Self-enabling high-level firmware,Outreach,2020-09-24,406,1,45,1,5,338,333,15.81,3351,SMS,1.48,3.58,Partial,13606.22,In-person,9.06,43
EVT_000547,PGM_00421,GEO_0019,Exclusive incremental access,Outreach,2022-01-03,98,1,72,10,88,283,35,89.56,4878,SMS,3.23,0.34,Failed,14083.14,SMS,61.16,103
EVT_000548,PGM_00399,GEO_0181,Profound transitional matrix,Webinar,2018-04-21,242,4,37,13,12,307,240,96.35,5609,Phone,1.49,47.94,Success,10825.19,In-person,79.67,348
EVT_000549,PGM_00037,GEO_0167,Operative even-keeled workforce,Webinar,2025-06-05,339,1,96,5,37,214,252,107.63,2431,Phone,4.39,22.11,Success,10857.39,In-person,41.47,316
EVT_000550,PGM_00418,GEO_0096,Diverse 6thgeneration challenge,Training,2023-07-04,69,3,97,12,71,376,428,111.05,5389,Email,3.69,85.33,Partial,15733.79,SMS,3.28,132
EVT_000551,PGM_00019,GEO_0172,Reverse-engineered zero administration Graphic Interface,Training,2016-10-23,183,1,33,6,28,76,63,75.81,8595,In-person,3.57,43.02,Failed,19188.67,Online,88.0,139
EVT_000552,PGM_00181,GEO_0082,Down-sized intangible knowledge user,Outreach,2016-03-02,272,3,195,4,64,116,193,36.49,13485,In-person,3.34,66.58,Failed,14229.77,In-person,64.51,73
